INE_ID,Concelho,Inscritos,Votantes,Brancos,Nulos,Votos,Sigla,Mandatos,Abstention (%),year
505,IDANHA-A-NOVA,11163.0,8388.0,188.0,265.0,183,CDS-PP,0,24.8589088955,2005
506,OLEIROS,6993.0,4400.0,111.0,73.0,92,PCP-PEV,0,37.0799370799,2005
506,OLEIROS,6993.0,4400.0,111.0,73.0,3348,PPD/PSD,4,37.0799370799,2005
506,OLEIROS,6993.0,4400.0,111.0,73.0,776,PS,1,37.0799370799,2005
507,PENAMACOR,6515.0,4811.0,125.0,145.0,163,PCP-PEV,0,26.1550268611,2005
507,PENAMACOR,6515.0,4811.0,125.0,145.0,1670,PPD/PSD.CDS-PP.MPT,2,26.1550268611,2005
507,PENAMACOR,6515.0,4811.0,125.0,145.0,2708,PS,3,26.1550268611,2005
508,PROENÇA-A-NOVA,8831.0,6610.0,134.0,155.0,3793,PS,3,25.1500396331,2005
508,PROENÇA-A-NOVA,8831.0,6610.0,134.0,155.0,2129,PPD/PSD,2,25.1500396331,2005
508,PROENÇA-A-NOVA,8831.0,6610.0,134.0,155.0,112,PND,0,25.1500396331,2005
508,PROENÇA-A-NOVA,8831.0,6610.0,134.0,155.0,21,PCP-PEV,0,25.1500396331,2005
508,PROENÇA-A-NOVA,8831.0,6610.0,134.0,155.0,266,CDS-PP,0,25.1500396331,2005
509,SERTÃ,15638.0,10687.0,175.0,237.0,38,PCP-PEV,0,31.6600588311,2005
509,SERTÃ,15638.0,10687.0,175.0,237.0,5527,PS,4,31.6600588311,2005
509,SERTÃ,15638.0,10687.0,175.0,237.0,530,CDS-PP,0,31.6600588311,2005
509,SERTÃ,15638.0,10687.0,175.0,237.0,140,B.E.,0,31.6600588311,2005
509,SERTÃ,15638.0,10687.0,175.0,237.0,4040,PPD/PSD,3,31.6600588311,2005
510,VILA DE REI,3216.0,2492.0,69.0,97.0,154,PS,0,22.5124378109,2005
510,VILA DE REI,3216.0,2492.0,69.0,97.0,1544,PPD/PSD,4,22.5124378109,2005
510,VILA DE REI,3216.0,2492.0,69.0,97.0,571,CDS-PP,1,22.5124378109,2005
510,VILA DE REI,3216.0,2492.0,69.0,97.0,57,PCP-PEV,0,22.5124378109,2005
511,VILA VELHA DE RÓDÃO,3815.0,2849.0,42.0,38.0,120,PCP-PEV,0,25.3211009174,2005
511,VILA VELHA DE RÓDÃO,3815.0,2849.0,42.0,38.0,997,PPD/PSD,2,25.3211009174,2005
511,VILA VELHA DE RÓDÃO,3815.0,2849.0,42.0,38.0,1652,PS,3,25.3211009174,2005
601,ARGANIL,11889.0,8433.0,232.0,216.0,4628,PPD/PSD,4,29.0688872067,2005
601,ARGANIL,11889.0,8433.0,232.0,216.0,3003,PS,3,29.0688872067,2005
601,ARGANIL,11889.0,8433.0,232.0,216.0,72,CDS-PP,0,29.0688872067,2005
601,ARGANIL,11889.0,8433.0,232.0,216.0,282,PCP-PEV,0,29.0688872067,2005
602,CANTANHEDE,33698.0,21956.0,359.0,380.0,8438,PS,3,34.8447979109,2005
602,CANTANHEDE,33698.0,21956.0,359.0,380.0,310,PCP-PEV,0,34.8447979109,2005
602,CANTANHEDE,33698.0,21956.0,359.0,380.0,296,CDS-PP,0,34.8447979109,2005
602,CANTANHEDE,33698.0,21956.0,359.0,380.0,12173,PPD/PSD,4,34.8447979109,2005
603,COIMBRA,123721.0,69180.0,1882.0,891.0,3642,B.E.,0,44.0838661181,2005
603,COIMBRA,123721.0,69180.0,1882.0,891.0,693,PCTP/MRPP,0,44.0838661181,2005
603,COIMBRA,123721.0,69180.0,1882.0,891.0,161,PH,0,44.0838661181,2005
603,COIMBRA,123721.0,69180.0,1882.0,891.0,21001,PS,4,44.0838661181,2005
603,COIMBRA,123721.0,69180.0,1882.0,891.0,31525,PPD/PSD.CDS-PP.PPM,6,44.0838661181,2005
603,COIMBRA,123721.0,69180.0,1882.0,891.0,9385,PCP-PEV,1,44.0838661181,2005
604,CONDEIXA-A-NOVA,11384.0,7341.0,193.0,110.0,615,PCP-PEV,0,35.5147575545,2005
604,CONDEIXA-A-NOVA,11384.0,7341.0,193.0,110.0,2586,PPD/PSD,3,35.5147575545,2005
604,CONDEIXA-A-NOVA,11384.0,7341.0,193.0,110.0,3837,PS,4,35.5147575545,2005
605,FIGUEIRA DA FOZ,55963.0,31536.0,821.0,461.0,15403,PPD/PSD,5,43.6484820328,2005
605,FIGUEIRA DA FOZ,55963.0,31536.0,821.0,461.0,977,B.E.,0,43.6484820328,2005
605,FIGUEIRA DA FOZ,55963.0,31536.0,821.0,461.0,2139,PCP-PEV,0,43.6484820328,2005
605,FIGUEIRA DA FOZ,55963.0,31536.0,821.0,461.0,11186,PS,4,43.6484820328,2005
605,FIGUEIRA DA FOZ,55963.0,31536.0,821.0,461.0,549,CDS-PP,0,43.6484820328,2005
606,GÓIS,4334.0,2970.0,58.0,71.0,1089,PPD/PSD,2,31.4720812183,2005
606,GÓIS,4334.0,2970.0,58.0,71.0,65,PCP-PEV,0,31.4720812183,2005
606,GÓIS,4334.0,2970.0,58.0,71.0,1656,PS,3,31.4720812183,2005
606,GÓIS,4334.0,2970.0,58.0,71.0,31,CDS-PP,0,31.4720812183,2005
607,LOUSÃ,13463.0,8603.0,215.0,136.0,4816,PS,5,36.0989378296,2005
607,LOUSÃ,13463.0,8603.0,215.0,136.0,2780,PPD/PSD,2,36.0989378296,2005
607,LOUSÃ,13463.0,8603.0,215.0,136.0,281,PCP-PEV,0,36.0989378296,2005
607,LOUSÃ,13463.0,8603.0,215.0,136.0,261,B.E.,0,36.0989378296,2005
607,LOUSÃ,13463.0,8603.0,215.0,136.0,114,CDS-PP,0,36.0989378296,2005
608,MIRA,11962.0,8169.0,143.0,100.0,3404,PPD/PSD,3,31.7087443571,2005
608,MIRA,11962.0,8169.0,143.0,100.0,3837,PS,4,31.7087443571,2005
608,MIRA,11962.0,8169.0,143.0,100.0,76,PCP-PEV,0,31.7087443571,2005
608,MIRA,11962.0,8169.0,143.0,100.0,465,II,0,31.7087443571,2005
608,MIRA,11962.0,8169.0,143.0,100.0,144,CDS-PP,0,31.7087443571,2005
609,MIRANDA DO CORVO,10591.0,7456.0,165.0,102.0,3814,PPD/PSD.CDS-PP,4,29.6006042867,2005
609,MIRANDA DO CORVO,10591.0,7456.0,165.0,102.0,108,B.E.,0,29.6006042867,2005
609,MIRANDA DO CORVO,10591.0,7456.0,165.0,102.0,3068,PS,3,29.6006042867,2005
609,MIRANDA DO CORVO,10591.0,7456.0,165.0,102.0,199,PCP-PEV,0,29.6006042867,2005
610,MONTEMOR-O-VELHO,21959.0,14997.0,295.0,197.0,655,PCP-PEV,0,31.7045402796,2005
610,MONTEMOR-O-VELHO,21959.0,14997.0,295.0,197.0,8995,PPD/PSD.CDS-PP,5,31.7045402796,2005
610,MONTEMOR-O-VELHO,21959.0,14997.0,295.0,197.0,4855,PS,2,31.7045402796,2005
611,OLIVEIRA DO HOSPITAL,19433.0,13417.0,231.0,249.0,4620,PS,3,30.9576493593,2005
611,OLIVEIRA DO HOSPITAL,19433.0,13417.0,231.0,249.0,7181,PPD/PSD,4,30.9576493593,2005
611,OLIVEIRA DO HOSPITAL,19433.0,13417.0,231.0,249.0,639,PCP-PEV,0,30.9576493593,2005
611,OLIVEIRA DO HOSPITAL,19433.0,13417.0,231.0,249.0,497,CDS-PP,0,30.9576493593,2005
612,PAMPILHOSA DA SERRA,5026.0,3601.0,81.0,80.0,1096,PS,1,28.3525666534,2005
612,PAMPILHOSA DA SERRA,5026.0,3601.0,81.0,80.0,2295,PPD/PSD,4,28.3525666534,2005
612,PAMPILHOSA DA SERRA,5026.0,3601.0,81.0,80.0,49,PCP-PEV,0,28.3525666534,2005
613,PENACOVA,14392.0,9393.0,155.0,156.0,5292,PPD/PSD,5,34.7345747638,2005
613,PENACOVA,14392.0,9393.0,155.0,156.0,2640,PS,2,34.7345747638,2005
613,PENACOVA,14392.0,9393.0,155.0,156.0,969,PCP-PEV,0,34.7345747638,2005
613,PENACOVA,14392.0,9393.0,155.0,156.0,181,CDS-PP,0,34.7345747638,2005
614,PENELA,5558.0,4006.0,81.0,74.0,1712,PS,2,27.923713566,2005
614,PENELA,5558.0,4006.0,81.0,74.0,2031,PPD/PSD,3,27.923713566,2005
614,PENELA,5558.0,4006.0,81.0,74.0,55,CDS-PP,0,27.923713566,2005
614,PENELA,5558.0,4006.0,81.0,74.0,53,PCP-PEV,0,27.923713566,2005
615,SOURE,18474.0,12258.0,285.0,226.0,5579,PS,3,33.6472880805,2005
615,SOURE,18474.0,12258.0,285.0,226.0,4574,PPD/PSD,3,33.6472880805,2005
615,SOURE,18474.0,12258.0,285.0,226.0,1447,PCP-PEV,1,33.6472880805,2005
615,SOURE,18474.0,12258.0,285.0,226.0,147,CDS-PP,0,33.6472880805,2005
616,TÁBUA,10510.0,7812.0,130.0,118.0,127,PCP-PEV,0,25.6707897241,2005
616,TÁBUA,10510.0,7812.0,130.0,118.0,204,CDS-PP,0,25.6707897241,2005
616,TÁBUA,10510.0,7812.0,130.0,118.0,3695,PS,4,25.6707897241,2005
616,TÁBUA,10510.0,7812.0,130.0,118.0,3538,PPD/PSD,3,25.6707897241,2005
617,VILA NOVA DE POIARES,5874.0,3912.0,103.0,49.0,69,PCP-PEV,0,33.4014300306,2005
617,VILA NOVA DE POIARES,5874.0,3912.0,103.0,49.0,67,CDS-PP,0,33.4014300306,2005
617,VILA NOVA DE POIARES,5874.0,3912.0,103.0,49.0,2129,PPD/PSD,3,33.4014300306,2005
617,VILA NOVA DE POIARES,5874.0,3912.0,103.0,49.0,1495,PS,2,33.4014300306,2005
701,ALANDROAL,5748.0,4284.0,52.0,41.0,1508,PCP-PEV,2,25.4697286013,2005
701,ALANDROAL,5748.0,4284.0,52.0,41.0,352,PPD/PSD,0,25.4697286013,2005
701,ALANDROAL,5748.0,4284.0,52.0,41.0,2331,PS,3,25.4697286013,2005
702,ARRAIOLOS,6451.0,4342.0,132.0,73.0,2744,PCP-PEV,4,32.6926057976,2005
702,ARRAIOLOS,6451.0,4342.0,132.0,73.0,448,PPD/PSD.CDS-PP,0,32.6926057976,2005
702,ARRAIOLOS,6451.0,4342.0,132.0,73.0,945,PS,1,32.6926057976,2005
703,BORBA,6628.0,4569.0,115.0,83.0,47,CDS-PP,0,31.0651780326,2005
703,BORBA,6628.0,4569.0,115.0,83.0,1027,PCP-PEV,1,31.0651780326,2005
703,BORBA,6628.0,4569.0,115.0,83.0,534,PPD/PSD,0,31.0651780326,2005
703,BORBA,6628.0,4569.0,115.0,83.0,2763,PS,4,31.0651780326,2005
704,ESTREMOZ,13488.0,8409.0,216.0,135.0,2870,PS,3,37.6556939502,2005
704,ESTREMOZ,13488.0,8409.0,216.0,135.0,116,B.E.,0,37.6556939502,2005
704,ESTREMOZ,13488.0,8409.0,216.0,135.0,192,CDS-PP,0,37.6556939502,2005
704,ESTREMOZ,13488.0,8409.0,216.0,135.0,439,I,0,37.6556939502,2005
704,ESTREMOZ,13488.0,8409.0,216.0,135.0,2797,PCP-PEV,3,37.6556939502,2005
704,ESTREMOZ,13488.0,8409.0,216.0,135.0,1644,PPD/PSD,1,37.6556939502,2005
705,ÉVORA,46255.0,25038.0,528.0,224.0,11029,PS,3,45.8696357151,2005
705,ÉVORA,46255.0,25038.0,528.0,224.0,370,CDS-PP,0,45.8696357151,2005
705,ÉVORA,46255.0,25038.0,528.0,224.0,8389,PCP-PEV,3,45.8696357151,2005
705,ÉVORA,46255.0,25038.0,528.0,224.0,665,B.E.,0,45.8696357151,2005
705,ÉVORA,46255.0,25038.0,528.0,224.0,76,PPM,0,45.8696357151,2005
705,ÉVORA,46255.0,25038.0,528.0,224.0,3757,PPD/PSD,1,45.8696357151,2005
706,MONTEMOR-O-NOVO,15753.0,9935.0,258.0,125.0,5332,PCP-PEV,4,36.9326477496,2005
706,MONTEMOR-O-NOVO,15753.0,9935.0,258.0,125.0,1393,PPD/PSD.CDS-PP,1,36.9326477496,2005
706,MONTEMOR-O-NOVO,15753.0,9935.0,258.0,125.0,2827,PS,2,36.9326477496,2005
707,MORA,5345.0,3582.0,102.0,68.0,1953,PCP-PEV,4,32.9840972872,2005
707,MORA,5345.0,3582.0,102.0,68.0,154,B.E.,0,32.9840972872,2005
707,MORA,5345.0,3582.0,102.0,68.0,918,PS,1,32.9840972872,2005
707,MORA,5345.0,3582.0,102.0,68.0,387,PPD/PSD,0,32.9840972872,2005
708,MOURÃO,2557.0,1982.0,45.0,39.0,75,PCP-PEV,0,22.4872897927,2005
708,MOURÃO,2557.0,1982.0,45.0,39.0,923,PS,3,22.4872897927,2005
708,MOURÃO,2557.0,1982.0,45.0,39.0,900,PPD/PSD.CDS-PP,2,22.4872897927,2005
709,PORTEL,6140.0,4586.0,64.0,65.0,18,CDS-PP,0,25.3094462541,2005
709,PORTEL,6140.0,4586.0,64.0,65.0,1775,PCP-PEV,2,25.3094462541,2005
709,PORTEL,6140.0,4586.0,64.0,65.0,79,PPD/PSD,0,25.3094462541,2005
709,PORTEL,6140.0,4586.0,64.0,65.0,2585,PS,3,25.3094462541,2005
710,REDONDO,6332.0,4303.0,91.0,41.0,1280,PS,2,32.0435881238,2005
710,REDONDO,6332.0,4303.0,91.0,41.0,404,PPD/PSD,0,32.0435881238,2005
710,REDONDO,6332.0,4303.0,91.0,41.0,557,PCP-PEV,0,32.0435881238,2005
710,REDONDO,6332.0,4303.0,91.0,41.0,62,B.E.,0,32.0435881238,2005
710,REDONDO,6332.0,4303.0,91.0,41.0,1868,I,3,32.0435881238,2005
711,REGUENGOS DE MONSARAZ,9135.0,5628.0,125.0,72.0,798,PCP-PEV,0,38.3908045977,2005
711,REGUENGOS DE MONSARAZ,9135.0,5628.0,125.0,72.0,102,CDS-PP,0,38.3908045977,2005
711,REGUENGOS DE MONSARAZ,9135.0,5628.0,125.0,72.0,2805,PS,3,38.3908045977,2005
711,REGUENGOS DE MONSARAZ,9135.0,5628.0,125.0,72.0,1726,PPD/PSD,2,38.3908045977,2005
712,VENDAS NOVAS,10361.0,6312.0,190.0,72.0,1116,PPD/PSD,1,39.0792394557,2005
712,VENDAS NOVAS,10361.0,6312.0,190.0,72.0,2042,PS,2,39.0792394557,2005
712,VENDAS NOVAS,10361.0,6312.0,190.0,72.0,2892,PCP-PEV,4,39.0792394557,2005
713,VIANA DO ALENTEJO,4809.0,2967.0,65.0,41.0,1600,PCP-PEV,3,38.3031815346,2005
713,VIANA DO ALENTEJO,4809.0,2967.0,65.0,41.0,574,PPD/PSD,1,38.3031815346,2005
713,VIANA DO ALENTEJO,4809.0,2967.0,65.0,41.0,687,PS,1,38.3031815346,2005
714,VILA VIÇOSA,7482.0,5091.0,88.0,72.0,2638,PCP-PEV,3,31.9566960706,2005
714,VILA VIÇOSA,7482.0,5091.0,88.0,72.0,707,PPD/PSD.PPM,0,31.9566960706,2005
714,VILA VIÇOSA,7482.0,5091.0,88.0,72.0,103,CDS-PP,0,31.9566960706,2005
714,VILA VIÇOSA,7482.0,5091.0,88.0,72.0,1483,PS,2,31.9566960706,2005
801,ALBUFEIRA,24622.0,13672.0,367.0,206.0,8565,PPD/PSD,5,44.4724230363,2005
801,ALBUFEIRA,24622.0,13672.0,367.0,206.0,3610,PS,2,44.4724230363,2005
801,ALBUFEIRA,24622.0,13672.0,367.0,206.0,263,CDS-PP,0,44.4724230363,2005
801,ALBUFEIRA,24622.0,13672.0,367.0,206.0,661,PCP-PEV,0,44.4724230363,2005
802,ALCOUTIM,3460.0,2525.0,70.0,55.0,1026,PS,2,27.0231213873,2005
802,ALCOUTIM,3460.0,2525.0,70.0,55.0,1237,PPD/PSD,3,27.0231213873,2005
802,ALCOUTIM,3460.0,2525.0,70.0,55.0,74,PCP-PEV,0,27.0231213873,2005
802,ALCOUTIM,3460.0,2525.0,70.0,55.0,63,CDS-PP,0,27.0231213873,2005
803,ALJEZUR,4572.0,3010.0,96.0,86.0,589,PPD/PSD,1,34.1644794401,2005
803,ALJEZUR,4572.0,3010.0,96.0,86.0,35,CDS-PP,0,34.1644794401,2005
803,ALJEZUR,4572.0,3010.0,96.0,86.0,338,PCP-PEV,0,34.1644794401,2005
803,ALJEZUR,4572.0,3010.0,96.0,86.0,1866,PS,4,34.1644794401,2005
804,CASTRO MARIM,6038.0,4382.0,70.0,79.0,1885,PS,2,27.4263000994,2005
804,CASTRO MARIM,6038.0,4382.0,70.0,79.0,99,PCP-PEV,0,27.4263000994,2005
804,CASTRO MARIM,6038.0,4382.0,70.0,79.0,2200,PPD/PSD,3,27.4263000994,2005
804,CASTRO MARIM,6038.0,4382.0,70.0,79.0,49,CDS-PP,0,27.4263000994,2005
805,FARO,49542.0,26687.0,662.0,373.0,10332,PPD/PSD,3,46.1325743813,2005
805,FARO,49542.0,26687.0,662.0,373.0,389,CDS-PP,0,46.1325743813,2005
805,FARO,49542.0,26687.0,662.0,373.0,1242,B.E.,0,46.1325743813,2005
805,FARO,49542.0,26687.0,662.0,373.0,2409,PCP-PEV,0,46.1325743813,2005
805,FARO,49542.0,26687.0,662.0,373.0,200,PH,0,46.1325743813,2005
805,FARO,49542.0,26687.0,662.0,373.0,11080,PS,4,46.1325743813,2005
806,LAGOA,16062.0,9180.0,220.0,122.0,3913,PS,3,42.846469929,2005
806,LAGOA,16062.0,9180.0,220.0,122.0,4115,PPD/PSD,4,42.846469929,2005
806,LAGOA,16062.0,9180.0,220.0,122.0,182,CDS-PP,0,42.846469929,2005
806,LAGOA,16062.0,9180.0,220.0,122.0,628,PCP-PEV,0,42.846469929,2005
807,LAGOS,20928.0,13152.0,245.0,180.0,4711,PPD/PSD,3,37.1559633028,2005
807,LAGOS,20928.0,13152.0,245.0,180.0,1027,PCP-PEV,0,37.1559633028,2005
807,LAGOS,20928.0,13152.0,245.0,180.0,241,B.E.,0,37.1559633028,2005
807,LAGOS,20928.0,13152.0,245.0,180.0,248,CDS-PP,0,37.1559633028,2005
807,LAGOS,20928.0,13152.0,245.0,180.0,6500,PS,4,37.1559633028,2005
808,LOULÉ,48966.0,28163.0,701.0,398.0,444,CDS-PP,0,42.4845811379,2005
808,LOULÉ,48966.0,28163.0,701.0,398.0,623,PCP-PEV,0,42.4845811379,2005
808,LOULÉ,48966.0,28163.0,701.0,398.0,14607,PPD/PSD,4,42.4845811379,2005
808,LOULÉ,48966.0,28163.0,701.0,398.0,10625,PS,3,42.4845811379,2005
808,LOULÉ,48966.0,28163.0,701.0,398.0,765,B.E.,0,42.4845811379,2005
809,MONCHIQUE,6029.0,4480.0,103.0,86.0,155,PCP-PEV,0,25.6924863161,2005
809,MONCHIQUE,6029.0,4480.0,103.0,86.0,2288,PS,3,25.6924863161,2005
809,MONCHIQUE,6029.0,4480.0,103.0,86.0,1753,PPD/PSD,2,25.6924863161,2005
809,MONCHIQUE,6029.0,4480.0,103.0,86.0,95,CDS-PP,0,25.6924863161,2005
810,OLHÃO,32431.0,15076.0,407.0,219.0,1473,PCP-PEV,0,53.5136135179,2005
810,OLHÃO,32431.0,15076.0,407.0,219.0,220,PCTP/MRPP,0,53.5136135179,2005
810,OLHÃO,32431.0,15076.0,407.0,219.0,7973,PS,5,53.5136135179,2005
810,OLHÃO,32431.0,15076.0,407.0,219.0,4429,PPD/PSD,2,53.5136135179,2005
810,OLHÃO,32431.0,15076.0,407.0,219.0,355,CDS-PP,0,53.5136135179,2005
811,PORTIMÃO,39455.0,19908.0,562.0,301.0,2150,PCP-PEV,1,49.5425167913,2005
811,PORTIMÃO,39455.0,19908.0,562.0,301.0,5787,PPD/PSD.CDS-PP.PPM.MPT,2,49.5425167913,2005
811,PORTIMÃO,39455.0,19908.0,562.0,301.0,8572,PS,4,49.5425167913,2005
811,PORTIMÃO,39455.0,19908.0,562.0,301.0,1505,B.E.,0,49.5425167913,2005
811,PORTIMÃO,39455.0,19908.0,562.0,301.0,1031,I,0,49.5425167913,2005
812,SÃO BRÁS DE ALPORTEL,7917.0,4708.0,103.0,69.0,273,PCP-PEV,0,40.5330301882,2005
812,SÃO BRÁS DE ALPORTEL,7917.0,4708.0,103.0,69.0,931,PPD/PSD,1,40.5330301882,2005
812,SÃO BRÁS DE ALPORTEL,7917.0,4708.0,103.0,69.0,88,CDS-PP,0,40.5330301882,2005
812,SÃO BRÁS DE ALPORTEL,7917.0,4708.0,103.0,69.0,3244,PS,4,40.5330301882,2005
813,SILVES,28175.0,16735.0,473.0,333.0,166,CDS-PP,0,40.6033717835,2005
813,SILVES,28175.0,16735.0,473.0,333.0,7395,PPD/PSD,4,40.6033717835,2005
813,SILVES,28175.0,16735.0,473.0,333.0,4610,PS,2,40.6033717835,2005
813,SILVES,28175.0,16735.0,473.0,333.0,3224,PCP-PEV,1,40.6033717835,2005
813,SILVES,28175.0,16735.0,473.0,333.0,534,B.E.,0,40.6033717835,2005
814,TAVIRA,21869.0,14191.0,283.0,254.0,5046,PS,3,35.1090584846,2005
814,TAVIRA,21869.0,14191.0,283.0,254.0,7677,PPD/PSD,4,35.1090584846,2005
814,TAVIRA,21869.0,14191.0,283.0,254.0,414,PCP-PEV,0,35.1090584846,2005
814,TAVIRA,21869.0,14191.0,283.0,254.0,212,CDS-PP,0,35.1090584846,2005
814,TAVIRA,21869.0,14191.0,283.0,254.0,305,B.E.,0,35.1090584846,2005
815,VILA DO BISPO,4287.0,3115.0,44.0,42.0,1313,PS,2,27.3384651271,2005
815,VILA DO BISPO,4287.0,3115.0,44.0,42.0,1397,PPD/PSD,3,27.3384651271,2005
815,VILA DO BISPO,4287.0,3115.0,44.0,42.0,105,PCP-PEV,0,27.3384651271,2005
815,VILA DO BISPO,4287.0,3115.0,44.0,42.0,19,CDS-PP,0,27.3384651271,2005
815,VILA DO BISPO,4287.0,3115.0,44.0,42.0,195,B.E.,0,27.3384651271,2005
816,VILA REAL DE SANTO ANTÓNIO,15086.0,9498.0,155.0,127.0,4185,PPD/PSD,3,37.0409651332,2005
816,VILA REAL DE SANTO ANTÓNIO,15086.0,9498.0,155.0,127.0,1406,PCP-PEV,1,37.0409651332,2005
816,VILA REAL DE SANTO ANTÓNIO,15086.0,9498.0,155.0,127.0,3350,PS,3,37.0409651332,2005
816,VILA REAL DE SANTO ANTÓNIO,15086.0,9498.0,155.0,127.0,210,B.E.,0,37.0409651332,2005
816,VILA REAL DE SANTO ANTÓNIO,15086.0,9498.0,155.0,127.0,65,CDS-PP,0,37.0409651332,2005
901,AGUIAR DA BEIRA,6143.0,4320.0,46.0,126.0,2643,PPD/PSD,3,29.6760540453,2005
901,AGUIAR DA BEIRA,6143.0,4320.0,46.0,126.0,1433,PS,2,29.6760540453,2005
901,AGUIAR DA BEIRA,6143.0,4320.0,46.0,126.0,72,PCP-PEV,0,29.6760540453,2005
902,ALMEIDA,8597.0,6128.0,99.0,113.0,150,CDS-PP,0,28.7193206933,2005
902,ALMEIDA,8597.0,6128.0,99.0,113.0,142,PCP-PEV,0,28.7193206933,2005
902,ALMEIDA,8597.0,6128.0,99.0,113.0,2857,PPD/PSD,3,28.7193206933,2005
902,ALMEIDA,8597.0,6128.0,99.0,113.0,2767,PS,2,28.7193206933,2005
903,CELORICO DA BEIRA,8736.0,6637.0,79.0,129.0,120,CDS-PP,0,24.027014652,2005
903,CELORICO DA BEIRA,8736.0,6637.0,79.0,129.0,71,PCP-PEV,0,24.027014652,2005
903,CELORICO DA BEIRA,8736.0,6637.0,79.0,129.0,2971,PPD/PSD,2,24.027014652,2005
903,CELORICO DA BEIRA,8736.0,6637.0,79.0,129.0,3267,PS,3,24.027014652,2005
904,FIGUEIRA DE CASTELO RODRIGO,6618.0,5129.0,84.0,108.0,30,B.E.,0,22.4992444847,2005
904,FIGUEIRA DE CASTELO RODRIGO,6618.0,5129.0,84.0,108.0,33,PCP-PEV,0,22.4992444847,2005
904,FIGUEIRA DE CASTELO RODRIGO,6618.0,5129.0,84.0,108.0,2767,PPD/PSD,3,22.4992444847,2005
904,FIGUEIRA DE CASTELO RODRIGO,6618.0,5129.0,84.0,108.0,2107,PS,2,22.4992444847,2005
905,FORNOS DE ALGODRES,5377.0,4103.0,72.0,69.0,2611,PPD/PSD,4,23.6935093919,2005
905,FORNOS DE ALGODRES,5377.0,4103.0,72.0,69.0,51,PCP-PEV,0,23.6935093919,2005
905,FORNOS DE ALGODRES,5377.0,4103.0,72.0,69.0,1183,PS,1,23.6935093919,2005
905,FORNOS DE ALGODRES,5377.0,4103.0,72.0,69.0,117,CDS-PP,0,23.6935093919,2005
906,GOUVEIA,15397.0,10370.0,286.0,168.0,3861,PS,3,32.64921738,2005
906,GOUVEIA,15397.0,10370.0,286.0,168.0,5556,PPD/PSD,4,32.64921738,2005
906,GOUVEIA,15397.0,10370.0,286.0,168.0,499,PCP-PEV,0,32.64921738,2005
907,GUARDA,37122.0,25921.0,595.0,434.0,521,B.E.,0,30.1734820322,2005
907,GUARDA,37122.0,25921.0,595.0,434.0,1192,CDS-PP,0,30.1734820322,2005
907,GUARDA,37122.0,25921.0,595.0,434.0,462,PCP-PEV,0,30.1734820322,2005
907,GUARDA,37122.0,25921.0,595.0,434.0,13722,PS,4,30.1734820322,2005
907,GUARDA,37122.0,25921.0,595.0,434.0,8840,PPD/PSD,3,30.1734820322,2005
907,GUARDA,37122.0,25921.0,595.0,434.0,155,PCTP/MRPP,0,30.1734820322,2005
908,MANTEIGAS,3917.0,2822.0,32.0,60.0,77,PCP-PEV,0,27.9550676538,2005
908,MANTEIGAS,3917.0,2822.0,32.0,60.0,1326,PS,2,27.9550676538,2005
908,MANTEIGAS,3917.0,2822.0,32.0,60.0,1327,PPD/PSD,3,27.9550676538,2005
909,MÊDA,6393.0,4355.0,74.0,129.0,1592,PS,2,31.8786172376,2005
909,MÊDA,6393.0,4355.0,74.0,129.0,2499,PPD/PSD,3,31.8786172376,2005
909,MÊDA,6393.0,4355.0,74.0,129.0,61,PCP-PEV,0,31.8786172376,2005
910,PINHEL,11077.0,6966.0,187.0,158.0,1353,PS,1,37.1129367157,2005
910,PINHEL,11077.0,6966.0,187.0,158.0,4727,PPD/PSD,6,37.1129367157,2005
910,PINHEL,11077.0,6966.0,187.0,158.0,200,PCP-PEV,0,37.1129367157,2005
910,PINHEL,11077.0,6966.0,187.0,158.0,341,CDS-PP,0,37.1129367157,2005
911,SABUGAL,15287.0,10168.0,250.0,254.0,1060,CDS-PP,0,33.4859684699,2005
911,SABUGAL,15287.0,10168.0,250.0,254.0,187,PCP-PEV,0,33.4859684699,2005
911,SABUGAL,15287.0,10168.0,250.0,254.0,4572,PPD/PSD,4,33.4859684699,2005
911,SABUGAL,15287.0,10168.0,250.0,254.0,3845,PS,3,33.4859684699,2005
912,SEIA,25733.0,16771.0,507.0,341.0,10502,PS,5,34.8268759958,2005
912,SEIA,25733.0,16771.0,507.0,341.0,4507,PPD/PSD,2,34.8268759958,2005
912,SEIA,25733.0,16771.0,507.0,341.0,914,PCP-PEV,0,34.8268759958,2005
913,TRANCOSO,10574.0,7282.0,126.0,180.0,2707,PS,3,31.1329676565,2005
913,TRANCOSO,10574.0,7282.0,126.0,180.0,86,PCP-PEV,0,31.1329676565,2005
913,TRANCOSO,10574.0,7282.0,126.0,180.0,4183,PPD/PSD,4,31.1329676565,2005
914,VILA NOVA DE FOZ CÔA,8610.0,6157.0,145.0,85.0,89,PCP-PEV,0,28.4901277584,2005
914,VILA NOVA DE FOZ CÔA,8610.0,6157.0,145.0,85.0,2905,PPD/PSD,2,28.4901277584,2005
914,VILA NOVA DE FOZ CÔA,8610.0,6157.0,145.0,85.0,2933,PS,3,28.4901277584,2005
1001,ALCOBAÇA,47201.0,28923.0,756.0,437.0,16185,PPD/PSD,5,38.7237558526,2005
