Dicofr,Ref_municipio_ine,Distrito,Concelho,Freguesia,Orgao,Inscritos,Votantes,Validos,Brancos,Nulos,Votos,Sigla,M
10401,104,Aveiro,AROUCA,Albergaria da Serra,AF,NULL,NULL,NULL,NULL,NULL,59,PS,5
10401,104,Aveiro,AROUCA,Albergaria da Serra,AF,NULL,NULL,NULL,NULL,NULL,59,PS,5
10401,104,Aveiro,AROUCA,Albergaria da Serra,AF,NULL,NULL,NULL,NULL,NULL,34,PPD/PSD,2
10401,104,Aveiro,AROUCA,Albergaria da Serra,AF,NULL,NULL,NULL,NULL,NULL,34,PPD/PSD,2
10402,104,Aveiro,AROUCA,Alvarenga,AF,NULL,NULL,NULL,NULL,NULL,315,PPD/PSD.CDS-PP.PPM,3
10402,104,Aveiro,AROUCA,Alvarenga,AF,NULL,NULL,NULL,NULL,NULL,428,PS,5
10402,104,Aveiro,AROUCA,Alvarenga,AF,NULL,NULL,NULL,NULL,NULL,142,I,1
10403,104,Aveiro,AROUCA,Arouca,AF,NULL,NULL,NULL,NULL,NULL,376,PPD/PSD.CDS-PP.PPM,2
10403,104,Aveiro,AROUCA,Arouca,AF,NULL,NULL,NULL,NULL,NULL,983,PS,6
10403,104,Aveiro,AROUCA,Arouca,AF,NULL,NULL,NULL,NULL,NULL,258,VII,1
10403,104,Aveiro,AROUCA,Arouca,AF,NULL,NULL,NULL,NULL,NULL,72,PCP-PEV,0
10404,104,Aveiro,AROUCA,Burgo,AF,NULL,NULL,NULL,NULL,NULL,65,PCP-PEV,0
10404,104,Aveiro,AROUCA,Burgo,AF,NULL,NULL,NULL,NULL,NULL,556,PS,4
10404,104,Aveiro,AROUCA,Burgo,AF,NULL,NULL,NULL,NULL,NULL,705,PPD/PSD.CDS-PP.PPM,5
10405,104,Aveiro,AROUCA,Cabreiros,AF,NULL,NULL,NULL,NULL,NULL,56,PS,3
10405,104,Aveiro,AROUCA,Cabreiros,AF,NULL,NULL,NULL,NULL,NULL,67,PPD/PSD,4
10406,104,Aveiro,AROUCA,Canelas,AF,NULL,NULL,NULL,NULL,NULL,405,PPD/PSD,5
10406,104,Aveiro,AROUCA,Canelas,AF,NULL,NULL,NULL,NULL,NULL,173,CDS-PP,2
10407,104,Aveiro,AROUCA,Chave,AF,NULL,NULL,NULL,NULL,NULL,448,IV,4
10407,104,Aveiro,AROUCA,Chave,AF,NULL,NULL,NULL,NULL,NULL,486,PPD/PSD,5
10407,104,Aveiro,AROUCA,Chave,AF,NULL,NULL,NULL,NULL,NULL,27,PPM,0
10408,104,Aveiro,AROUCA,Covelo de Paivó,AF,NULL,NULL,NULL,NULL,NULL,59,PPD/PSD,7
10409,104,Aveiro,AROUCA,Escariz,AF,NULL,NULL,NULL,NULL,NULL,74,CDS-PP,0
10409,104,Aveiro,AROUCA,Escariz,AF,NULL,NULL,NULL,NULL,NULL,520,PPD/PSD,4
10409,104,Aveiro,AROUCA,Escariz,AF,NULL,NULL,NULL,NULL,NULL,620,PS,5
10410,104,Aveiro,AROUCA,Espiunca,AF,NULL,NULL,NULL,NULL,NULL,88,CDS-PP,2
10410,104,Aveiro,AROUCA,Espiunca,AF,NULL,NULL,NULL,NULL,NULL,53,PS,1
10410,104,Aveiro,AROUCA,Espiunca,AF,NULL,NULL,NULL,NULL,NULL,177,PPD/PSD,4
10411,104,Aveiro,AROUCA,Fermedo,AF,NULL,NULL,NULL,NULL,NULL,27,PCP-PEV,0
10411,104,Aveiro,AROUCA,Fermedo,AF,NULL,NULL,NULL,NULL,NULL,100,CDS-PP,1
10411,104,Aveiro,AROUCA,Fermedo,AF,NULL,NULL,NULL,NULL,NULL,469,X,5
10411,104,Aveiro,AROUCA,Fermedo,AF,NULL,NULL,NULL,NULL,NULL,307,PPD/PSD,3
10412,104,Aveiro,AROUCA,Janarde,AF,NULL,NULL,NULL,NULL,NULL,90,PPD/PSD,7
10413,104,Aveiro,AROUCA,Mansores,AF,NULL,NULL,NULL,NULL,NULL,530,II,6
10413,104,Aveiro,AROUCA,Mansores,AF,NULL,NULL,NULL,NULL,NULL,118,PPD/PSD.CDS-PP.PPM,1
10414,104,Aveiro,AROUCA,Moldes,AF,NULL,NULL,NULL,NULL,NULL,219,PPD/PSD.CDS-PP.PPM,2
10414,104,Aveiro,AROUCA,Moldes,AF,NULL,NULL,NULL,NULL,NULL,613,PS,7
10415,104,Aveiro,AROUCA,Rossas,AF,NULL,NULL,NULL,NULL,NULL,566,PPD/PSD.CDS-PP.PPM,5
10415,104,Aveiro,AROUCA,Rossas,AF,NULL,NULL,NULL,NULL,NULL,434,VI,4
10415,104,Aveiro,AROUCA,Rossas,AF,NULL,NULL,NULL,NULL,NULL,64,PCP-PEV,0
10416,104,Aveiro,AROUCA,Santa Eulália,AF,NULL,NULL,NULL,NULL,NULL,259,PPD/PSD,1
10416,104,Aveiro,AROUCA,Santa Eulália,AF,NULL,NULL,NULL,NULL,NULL,1057,PS,8
10416,104,Aveiro,AROUCA,Santa Eulália,AF,NULL,NULL,NULL,NULL,NULL,41,PCP-PEV,0
10417,104,Aveiro,AROUCA,São Miguel do Mato,AF,NULL,NULL,NULL,NULL,NULL,293,PPD/PSD.CDS-PP.PPM,4
10417,104,Aveiro,AROUCA,São Miguel do Mato,AF,NULL,NULL,NULL,NULL,NULL,285,IX,3
10418,104,Aveiro,AROUCA,Tropeço,AF,NULL,NULL,NULL,NULL,NULL,59,PS,0
10418,104,Aveiro,AROUCA,Tropeço,AF,NULL,NULL,NULL,NULL,NULL,531,VIII,7
10418,104,Aveiro,AROUCA,Tropeço,AF,NULL,NULL,NULL,NULL,NULL,193,PPD/PSD.CDS-PP.PPM,2
10419,104,Aveiro,AROUCA,Urrô,AF,NULL,NULL,NULL,NULL,NULL,106,III,1
10419,104,Aveiro,AROUCA,Urrô,AF,NULL,NULL,NULL,NULL,NULL,233,PPD/PSD,3
10419,104,Aveiro,AROUCA,Urrô,AF,NULL,NULL,NULL,NULL,NULL,397,PS,5
10420,104,Aveiro,AROUCA,Várzea,AF,NULL,NULL,NULL,NULL,NULL,87,V,2
10420,104,Aveiro,AROUCA,Várzea,AF,NULL,NULL,NULL,NULL,NULL,261,PPD/PSD.CDS-PP.PPM,5
10420,104,Aveiro,AROUCA,Várzea,AF,NULL,NULL,NULL,NULL,NULL,36,PS,0
10500,105,Aveiro,AVEIRO,NULL,CM,61770,34490,NULL,823,441,13782,PS,4
10500,105,Aveiro,AVEIRO,NULL,CM,61770,34490,NULL,823,441,16667,PPD/PSD.CDS-PP,5
10500,105,Aveiro,AVEIRO,NULL,CM,61770,34490,NULL,823,441,1544,PCP-PEV,0
10500,105,Aveiro,AVEIRO,NULL,CM,61770,34490,NULL,823,441,1233,B.E.,0
10500,105,Aveiro,AVEIRO,NULL,AM,61770,34146,NULL,823,441,1936,B.E.,1
10500,105,Aveiro,AVEIRO,NULL,AM,61770,34146,NULL,823,441,11860,PS,10
10500,105,Aveiro,AVEIRO,NULL,AM,61770,34146,NULL,823,441,1893,PCP-PEV,1
10500,105,Aveiro,AVEIRO,NULL,AM,61770,34146,NULL,823,441,17193,PPD/PSD.CDS-PP,15
10500,105,Aveiro,AVEIRO,NULL,AF,61770,33974,NULL,823,441,17343,PPD/PSD.CDS-PP,82
10500,105,Aveiro,AVEIRO,NULL,AF,61770,33974,NULL,823,441,38,PND,0
10500,105,Aveiro,AVEIRO,NULL,AF,61770,33974,NULL,823,441,2263,PCP-PEV,4
10500,105,Aveiro,AVEIRO,NULL,AF,61770,33974,NULL,823,441,817,I,7
10500,105,Aveiro,AVEIRO,NULL,AF,61770,33974,NULL,823,441,249,B.E.,1
10500,105,Aveiro,AVEIRO,NULL,AF,61770,33974,NULL,823,441,12000,PS,52
10501,105,Aveiro,AVEIRO,Aradas,AF,NULL,NULL,NULL,NULL,NULL,1777,PPD/PSD.CDS-PP,7
10501,105,Aveiro,AVEIRO,Aradas,AF,NULL,NULL,NULL,NULL,NULL,1465,PS,6
10501,105,Aveiro,AVEIRO,Aradas,AF,NULL,NULL,NULL,NULL,NULL,134,PCP-PEV,0
10502,105,Aveiro,AVEIRO,Cacia,AF,NULL,NULL,NULL,NULL,NULL,129,PCP-PEV,0
10502,105,Aveiro,AVEIRO,Cacia,AF,NULL,NULL,NULL,NULL,NULL,249,B.E.,1
10502,105,Aveiro,AVEIRO,Cacia,AF,NULL,NULL,NULL,NULL,NULL,38,PND,0
10502,105,Aveiro,AVEIRO,Cacia,AF,NULL,NULL,NULL,NULL,NULL,1381,PPD/PSD.CDS-PP,7
10502,105,Aveiro,AVEIRO,Cacia,AF,NULL,NULL,NULL,NULL,NULL,1122,PS,5
10503,105,Aveiro,AVEIRO,Eirol,AF,NULL,NULL,NULL,NULL,NULL,137,PPD/PSD.CDS-PP,2
10503,105,Aveiro,AVEIRO,Eirol,AF,NULL,NULL,NULL,NULL,NULL,368,PS,5
10504,105,Aveiro,AVEIRO,Eixo,AF,NULL,NULL,NULL,NULL,NULL,159,PCP-PEV,0
10504,105,Aveiro,AVEIRO,Eixo,AF,NULL,NULL,NULL,NULL,NULL,1021,PPD/PSD.CDS-PP,5
10504,105,Aveiro,AVEIRO,Eixo,AF,NULL,NULL,NULL,NULL,NULL,957,PS,4
10505,105,Aveiro,AVEIRO,Esgueira,AF,NULL,NULL,NULL,NULL,NULL,486,PCP-PEV,1
10505,105,Aveiro,AVEIRO,Esgueira,AF,NULL,NULL,NULL,NULL,NULL,1889,PPD/PSD.CDS-PP,6
10505,105,Aveiro,AVEIRO,Esgueira,AF,NULL,NULL,NULL,NULL,NULL,2168,PS,6
10506,105,Aveiro,AVEIRO,Glória,AF,NULL,NULL,NULL,NULL,NULL,423,PCP-PEV,1
10506,105,Aveiro,AVEIRO,Glória,AF,NULL,NULL,NULL,NULL,NULL,1793,PS,5
10506,105,Aveiro,AVEIRO,Glória,AF,NULL,NULL,NULL,NULL,NULL,2398,PPD/PSD.CDS-PP,7
10507,105,Aveiro,AVEIRO,Nariz,AF,NULL,NULL,NULL,NULL,NULL,249,PS,3
10507,105,Aveiro,AVEIRO,Nariz,AF,NULL,NULL,NULL,NULL,NULL,410,PPD/PSD.CDS-PP,6
10508,105,Aveiro,AVEIRO,Oliveirinha,AF,NULL,NULL,NULL,NULL,NULL,500,PS,2
10508,105,Aveiro,AVEIRO,Oliveirinha,AF,NULL,NULL,NULL,NULL,NULL,1577,PPD/PSD.CDS-PP,7
10508,105,Aveiro,AVEIRO,Oliveirinha,AF,NULL,NULL,NULL,NULL,NULL,92,PCP-PEV,0
10509,105,Aveiro,AVEIRO,Requeixo,AF,NULL,NULL,NULL,NULL,NULL,120,PS,1
10509,105,Aveiro,AVEIRO,Requeixo,AF,NULL,NULL,NULL,NULL,NULL,247,I,4
10509,105,Aveiro,AVEIRO,Requeixo,AF,NULL,NULL,NULL,NULL,NULL,262,PPD/PSD.CDS-PP,4
10509,105,Aveiro,AVEIRO,Requeixo,AF,NULL,NULL,NULL,NULL,NULL,37,PCP-PEV,0
10510,105,Aveiro,AVEIRO,São Bernardo,AF,NULL,NULL,NULL,NULL,NULL,103,PCP-PEV,0
10510,105,Aveiro,AVEIRO,São Bernardo,AF,NULL,NULL,NULL,NULL,NULL,1604,PPD/PSD.CDS-PP,7
10510,105,Aveiro,AVEIRO,São Bernardo,AF,NULL,NULL,NULL,NULL,NULL,490,PS,2
10511,105,Aveiro,AVEIRO,São Jacinto,AF,NULL,NULL,NULL,NULL,NULL,280,PPD/PSD.CDS-PP,3
10511,105,Aveiro,AVEIRO,São Jacinto,AF,NULL,NULL,NULL,NULL,NULL,294,PS,4
10512,105,Aveiro,AVEIRO,Vera Cruz,AF,NULL,NULL,NULL,NULL,NULL,1719,PS,6
10512,105,Aveiro,AVEIRO,Vera Cruz,AF,NULL,NULL,NULL,NULL,NULL,1490,PPD/PSD.CDS-PP,5
10512,105,Aveiro,AVEIRO,Vera Cruz,AF,NULL,NULL,NULL,NULL,NULL,549,PCP-PEV,2
10513,105,Aveiro,AVEIRO,Santa Joana,AF,NULL,NULL,NULL,NULL,NULL,237,I,0
10513,105,Aveiro,AVEIRO,Santa Joana,AF,NULL,NULL,NULL,NULL,NULL,2500,PPD/PSD.CDS-PP,10
10513,105,Aveiro,AVEIRO,Santa Joana,AF,NULL,NULL,NULL,NULL,NULL,755,PS,3
10513,105,Aveiro,AVEIRO,Santa Joana,AF,NULL,NULL,NULL,NULL,NULL,151,PCP-PEV,0
10514,105,Aveiro,AVEIRO,Nossa Senhora de Fátima,AF,NULL,NULL,NULL,NULL,NULL,617,PPD/PSD.CDS-PP,6
10514,105,Aveiro,AVEIRO,Nossa Senhora de Fátima,AF,NULL,NULL,NULL,NULL,NULL,333,I,3
10600,106,Aveiro,CASTELO DE PAIVA,NULL,CM,14306,11198,NULL,113,98,198,B.E.,0
10600,106,Aveiro,CASTELO DE PAIVA,NULL,CM,14306,11198,NULL,113,98,151,PCP-PEV,0
10600,106,Aveiro,CASTELO DE PAIVA,NULL,CM,14306,11198,NULL,113,98,62,CDS-PP,0
10600,106,Aveiro,CASTELO DE PAIVA,NULL,CM,14306,11198,NULL,113,98,5318,PPD/PSD,4
10600,106,Aveiro,CASTELO DE PAIVA,NULL,CM,14306,11198,NULL,113,98,5258,PS,3
10600,106,Aveiro,CASTELO DE PAIVA,NULL,AM,14306,11079,NULL,113,98,5059,PS,10
10600,106,Aveiro,CASTELO DE PAIVA,NULL,AM,14306,11079,NULL,113,98,375,B.E.,0
10600,106,Aveiro,CASTELO DE PAIVA,NULL,AM,14306,11079,NULL,113,98,5202,PPD/PSD,11
10600,106,Aveiro,CASTELO DE PAIVA,NULL,AM,14306,11079,NULL,113,98,232,PCP-PEV,0
10600,106,Aveiro,CASTELO DE PAIVA,NULL,AF,14306,11204,NULL,113,98,256,B.E.,1
10600,106,Aveiro,CASTELO DE PAIVA,NULL,AF,14306,11204,NULL,113,98,5027,PS,37
10600,106,Aveiro,CASTELO DE PAIVA,NULL,AF,14306,11204,NULL,113,98,701,I,5
10600,106,Aveiro,CASTELO DE PAIVA,NULL,AF,14306,11204,NULL,113,98,4883,PPD/PSD,36
10600,106,Aveiro,CASTELO DE PAIVA,NULL,AF,14306,11204,NULL,113,98,126,PCP-PEV,0
10601,106,Aveiro,CASTELO DE PAIVA,Bairros,AF,NULL,NULL,NULL,NULL,NULL,796,PS,6
10601,106,Aveiro,CASTELO DE PAIVA,Bairros,AF,NULL,NULL,NULL,NULL,NULL,508,PPD/PSD,3
10602,106,Aveiro,CASTELO DE PAIVA,Fornos,AF,NULL,NULL,NULL,NULL,NULL,538,PPD/PSD,4
10602,106,Aveiro,CASTELO DE PAIVA,Fornos,AF,NULL,NULL,NULL,NULL,NULL,602,PS,5
10603,106,Aveiro,CASTELO DE PAIVA,Paraíso,AF,NULL,NULL,NULL,NULL,NULL,442,PPD/PSD,5
10603,106,Aveiro,CASTELO DE PAIVA,Paraíso,AF,NULL,NULL,NULL,NULL,NULL,249,PS,2
10604,106,Aveiro,CASTELO DE PAIVA,Pedorido,AF,NULL,NULL,NULL,NULL,NULL,30,PCP-PEV,0
10604,106,Aveiro,CASTELO DE PAIVA,Pedorido,AF,NULL,NULL,NULL,NULL,NULL,355,PPD/PSD,3
10604,106,Aveiro,CASTELO DE PAIVA,Pedorido,AF,NULL,NULL,NULL,NULL,NULL,604,PS,6
10605,106,Aveiro,CASTELO DE PAIVA,Raiva,AF,NULL,NULL,NULL,NULL,NULL,256,B.E.,1
10605,106,Aveiro,CASTELO DE PAIVA,Raiva,AF,NULL,NULL,NULL,NULL,NULL,470,PS,3
10605,106,Aveiro,CASTELO DE PAIVA,Raiva,AF,NULL,NULL,NULL,NULL,NULL,40,PCP-PEV,0
10605,106,Aveiro,CASTELO DE PAIVA,Raiva,AF,NULL,NULL,NULL,NULL,NULL,701,I,5
10606,106,Aveiro,CASTELO DE PAIVA,Real,AF,NULL,NULL,NULL,NULL,NULL,310,PS,3
10606,106,Aveiro,CASTELO DE PAIVA,Real,AF,NULL,NULL,NULL,NULL,NULL,586,PPD/PSD,6
10607,106,Aveiro,CASTELO DE PAIVA,Santa Maria de Sardoura,AF,NULL,NULL,NULL,NULL,NULL,662,PS,3
10607,106,Aveiro,CASTELO DE PAIVA,Santa Maria de Sardoura,AF,NULL,NULL,NULL,NULL,NULL,998,PPD/PSD,6
10608,106,Aveiro,CASTELO DE PAIVA,São Martinho de Sardoura,AF,NULL,NULL,NULL,NULL,NULL,498,PS,4
10608,106,Aveiro,CASTELO DE PAIVA,São Martinho de Sardoura,AF,NULL,NULL,NULL,NULL,NULL,674,PPD/PSD,5
10609,106,Aveiro,CASTELO DE PAIVA,Sobrado,AF,NULL,NULL,NULL,NULL,NULL,836,PS,5
10609,106,Aveiro,CASTELO DE PAIVA,Sobrado,AF,NULL,NULL,NULL,NULL,NULL,782,PPD/PSD,4
10609,106,Aveiro,CASTELO DE PAIVA,Sobrado,AF,NULL,NULL,NULL,NULL,NULL,56,PCP-PEV,0
10700,107,Aveiro,ESPINHO,NULL,CM,30281,20419,NULL,571,292,9194,PS,4
10700,107,Aveiro,ESPINHO,NULL,CM,30281,20419,NULL,571,292,512,XIX,0
10700,107,Aveiro,ESPINHO,NULL,CM,30281,20419,NULL,571,292,7804,PPD/PSD.CDS-PP,3
10700,107,Aveiro,ESPINHO,NULL,CM,30281,20419,NULL,571,292,1452,PCP-PEV,0
10700,107,Aveiro,ESPINHO,NULL,CM,30281,20419,NULL,571,292,594,B.E.,0
10700,107,Aveiro,ESPINHO,NULL,AM,30281,20263,NULL,571,292,1821,PCP-PEV,2
10700,107,Aveiro,ESPINHO,NULL,AM,30281,20263,NULL,571,292,8178,PS,9
10700,107,Aveiro,ESPINHO,NULL,AM,30281,20263,NULL,571,292,950,B.E.,1
10700,107,Aveiro,ESPINHO,NULL,AM,30281,20263,NULL,571,292,712,XIX,0
10700,107,Aveiro,ESPINHO,NULL,AM,30281,20263,NULL,571,292,7739,PPD/PSD.CDS-PP,9
10700,107,Aveiro,ESPINHO,NULL,AF,30281,20207,NULL,571,292,701,B.E.,1
10700,107,Aveiro,ESPINHO,NULL,AF,30281,20207,NULL,571,292,682,I,7
10700,107,Aveiro,ESPINHO,NULL,AF,30281,20207,NULL,571,292,4969,PS,15
10700,107,Aveiro,ESPINHO,NULL,AF,30281,20207,NULL,571,292,2551,XI,5
10700,107,Aveiro,ESPINHO,NULL,AF,30281,20207,NULL,571,292,481,XIX,1
10700,107,Aveiro,ESPINHO,NULL,AF,30281,20207,NULL,571,292,1805,PCP-PEV,4
10700,107,Aveiro,ESPINHO,NULL,AF,30281,20207,NULL,571,292,6904,PPD/PSD.CDS-PP,18
10700,107,Aveiro,ESPINHO,NULL,AF,30281,20207,NULL,571,292,1251,XIV,6
10701,107,Aveiro,ESPINHO,Anta,AF,NULL,NULL,NULL,NULL,NULL,2986,PS,8
10701,107,Aveiro,ESPINHO,Anta,AF,NULL,NULL,NULL,NULL,NULL,1766,PPD/PSD.CDS-PP,4
10701,107,Aveiro,ESPINHO,Anta,AF,NULL,NULL,NULL,NULL,NULL,570,PCP-PEV,1
10701,107,Aveiro,ESPINHO,Anta,AF,NULL,NULL,NULL,NULL,NULL,260,B.E.,0
10702,107,Aveiro,ESPINHO,Espinho,AF,NULL,NULL,NULL,NULL,NULL,441,B.E.,1
10702,107,Aveiro,ESPINHO,Espinho,AF,NULL,NULL,NULL,NULL,NULL,599,PCP-PEV,1
10702,107,Aveiro,ESPINHO,Espinho,AF,NULL,NULL,NULL,NULL,NULL,2910,PPD/PSD.CDS-PP,6
10702,107,Aveiro,ESPINHO,Espinho,AF,NULL,NULL,NULL,NULL,NULL,2551,XI,5
10703,107,Aveiro,ESPINHO,Guetim,AF,NULL,NULL,NULL,NULL,NULL,103,PCP-PEV,1
10703,107,Aveiro,ESPINHO,Guetim,AF,NULL,NULL,NULL,NULL,NULL,172,PPD/PSD.CDS-PP,1
10703,107,Aveiro,ESPINHO,Guetim,AF,NULL,NULL,NULL,NULL,NULL,682,I,7
10704,107,Aveiro,ESPINHO,Paramos,AF,NULL,NULL,NULL,NULL,NULL,1251,XIV,6
10704,107,Aveiro,ESPINHO,Paramos,AF,NULL,NULL,NULL,NULL,NULL,148,PCP-PEV,0
10704,107,Aveiro,ESPINHO,Paramos,AF,NULL,NULL,NULL,NULL,NULL,731,PPD/PSD.CDS-PP,3
10705,107,Aveiro,ESPINHO,Silvalde,AF,NULL,NULL,NULL,NULL,NULL,385,PCP-PEV,1
10705,107,Aveiro,ESPINHO,Silvalde,AF,NULL,NULL,NULL,NULL,NULL,1325,PPD/PSD.CDS-PP,4
10705,107,Aveiro,ESPINHO,Silvalde,AF,NULL,NULL,NULL,NULL,NULL,1983,PS,7
10705,107,Aveiro,ESPINHO,Silvalde,AF,NULL,NULL,NULL,NULL,NULL,481,XIX,1
10800,108,Aveiro,ESTARREJA,NULL,CM,22940,13393,NULL,276,205,624,PCP-PEV,0
10800,108,Aveiro,ESTARREJA,NULL,CM,22940,13393,NULL,276,205,8722,PPD/PSD.CDS-PP,5
10800,108,Aveiro,ESTARREJA,NULL,CM,22940,13393,NULL,276,205,3566,PS,2
10800,108,Aveiro,ESTARREJA,NULL,AM,22940,13388,NULL,276,205,3964,PS,6
10800,108,Aveiro,ESTARREJA,NULL,AM,22940,13388,NULL,276,205,796,PCP-PEV,1
10800,108,Aveiro,ESTARREJA,NULL,AM,22940,13388,NULL,276,205,8147,PPD/PSD.CDS-PP,14
10800,108,Aveiro,ESTARREJA,NULL,AF,22940,13396,NULL,276,205,4621,PS,25
10800,108,Aveiro,ESTARREJA,NULL,AF,22940,13396,NULL,276,205,887,PCP-PEV,2
10800,108,Aveiro,ESTARREJA,NULL,AF,22940,13396,NULL,276,205,7407,PPD/PSD.CDS-PP,44
10801,108,Aveiro,ESTARREJA,Avanca,AF,NULL,NULL,NULL,NULL,NULL,1597,PS,8
10801,108,Aveiro,ESTARREJA,Avanca,AF,NULL,NULL,NULL,NULL,NULL,138,PCP-PEV,0
10801,108,Aveiro,ESTARREJA,Avanca,AF,NULL,NULL,NULL,NULL,NULL,1157,PPD/PSD.CDS-PP,5
10802,108,Aveiro,ESTARREJA,Beduído,AF,NULL,NULL,NULL,NULL,NULL,1270,PS,5
10802,108,Aveiro,ESTARREJA,Beduído,AF,NULL,NULL,NULL,NULL,NULL,397,PCP-PEV,1
10802,108,Aveiro,ESTARREJA,Beduído,AF,NULL,NULL,NULL,NULL,NULL,1961,PPD/PSD.CDS-PP,7
10803,108,Aveiro,ESTARREJA,Canelas,AF,NULL,NULL,NULL,NULL,NULL,32,PCP-PEV,0
10803,108,Aveiro,ESTARREJA,Canelas,AF,NULL,NULL,NULL,NULL,NULL,523,PPD/PSD.CDS-PP,6
10803,108,Aveiro,ESTARREJA,Canelas,AF,NULL,NULL,NULL,NULL,NULL,249,PS,3
10804,108,Aveiro,ESTARREJA,Fermelã,AF,NULL,NULL,NULL,NULL,NULL,456,PPD/PSD.CDS-PP,5
10804,108,Aveiro,ESTARREJA,Fermelã,AF,NULL,NULL,NULL,NULL,NULL,330,PS,3
10804,108,Aveiro,ESTARREJA,Fermelã,AF,NULL,NULL,NULL,NULL,NULL,103,PCP-PEV,1
10805,108,Aveiro,ESTARREJA,Pardilhó,AF,NULL,NULL,NULL,NULL,NULL,1287,PPD/PSD.CDS-PP,8
10805,108,Aveiro,ESTARREJA,Pardilhó,AF,NULL,NULL,NULL,NULL,NULL,144,PCP-PEV,0
10805,108,Aveiro,ESTARREJA,Pardilhó,AF,NULL,NULL,NULL,NULL,NULL,320,PS,1
10806,108,Aveiro,ESTARREJA,Salreu,AF,NULL,NULL,NULL,NULL,NULL,40,PCP-PEV,0
10806,108,Aveiro,ESTARREJA,Salreu,AF,NULL,NULL,NULL,NULL,NULL,1356,PPD/PSD.CDS-PP,6
10806,108,Aveiro,ESTARREJA,Salreu,AF,NULL,NULL,NULL,NULL,NULL,604,PS,3
10807,108,Aveiro,ESTARREJA,Veiros,AF,NULL,NULL,NULL,NULL,NULL,251,PS,2
10807,108,Aveiro,ESTARREJA,Veiros,AF,NULL,NULL,NULL,NULL,NULL,33,PCP-PEV,0
10807,108,Aveiro,ESTARREJA,Veiros,AF,NULL,NULL,NULL,NULL,NULL,667,PPD/PSD.CDS-PP,7
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,CM,111493,74651,NULL,1582,966,1490,B.E.,0
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,CM,111493,74651,NULL,1582,966,1949,PCP-PEV,0
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,CM,111493,74651,NULL,1582,966,36774,PPD/PSD,6
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,CM,111493,74651,NULL,1582,966,2308,CDS-PP,0
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,CM,111493,74651,NULL,1582,966,29582,PS,5
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AM,111493,74273,NULL,1582,966,2437,PCP-PEV,1
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AM,111493,74273,NULL,1582,966,2240,B.E.,1
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AM,111493,74273,NULL,1582,966,2875,CDS-PP,1
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AM,111493,74273,NULL,1582,966,30368,PS,14
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AM,111493,74273,NULL,1582,966,33805,PPD/PSD,16
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AF,111493,74446,NULL,1582,966,27216,PS,121
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AF,111493,74446,NULL,1582,966,2723,CDS-PP,6
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AF,111493,74446,NULL,1582,966,146,B.E.,0
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AF,111493,74446,NULL,1582,966,2674,PCP-PEV,2
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AF,111493,74446,NULL,1582,966,35315,PPD/PSD,167
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AF,111493,74446,NULL,1582,966,784,PND,3
10900,109,Aveiro,SANTA MARIA DA FEIRA,NULL,AF,111493,74446,NULL,1582,966,3040,I,12
10901,109,Aveiro,SANTA MARIA DA FEIRA,Argoncilhe,AF,NULL,NULL,NULL,NULL,NULL,264,CDS-PP,0
10901,109,Aveiro,SANTA MARIA DA FEIRA,Argoncilhe,AF,NULL,NULL,NULL,NULL,NULL,139,PCP-PEV,0
10901,109,Aveiro,SANTA MARIA DA FEIRA,Argoncilhe,AF,NULL,NULL,NULL,NULL,NULL,1981,PS,6
10901,109,Aveiro,SANTA MARIA DA FEIRA,Argoncilhe,AF,NULL,NULL,NULL,NULL,NULL,2150,PPD/PSD,7
10902,109,Aveiro,SANTA MARIA DA FEIRA,Arrifana,AF,NULL,NULL,NULL,NULL,NULL,1229,PS,5
10902,109,Aveiro,SANTA MARIA DA FEIRA,Arrifana,AF,NULL,NULL,NULL,NULL,NULL,183,PCP-PEV,0
10902,109,Aveiro,SANTA MARIA DA FEIRA,Arrifana,AF,NULL,NULL,NULL,NULL,NULL,1828,PPD/PSD,8
10903,109,Aveiro,SANTA MARIA DA FEIRA,Canedo,AF,NULL,NULL,NULL,NULL,NULL,1043,PS,5
10903,109,Aveiro,SANTA MARIA DA FEIRA,Canedo,AF,NULL,NULL,NULL,NULL,NULL,162,PCP-PEV,0
10903,109,Aveiro,SANTA MARIA DA FEIRA,Canedo,AF,NULL,NULL,NULL,NULL,NULL,1554,PPD/PSD,8
