Dicofr,Ref_municipio_ine,Distrito,Concelho,Freguesia,Orgao,Inscritos,Votantes,Validos,Brancos,Nulos,Votos,Sigla,M
50422,504,Castelo Branco,FUNDÃO,Póvoa de Atalaia,AF,NULL,NULL,NULL,NULL,NULL,157,pppa,2
50422,504,Castelo Branco,FUNDÃO,Póvoa de Atalaia,AF,NULL,NULL,NULL,NULL,NULL,383,PPD/PSD,5
50423,504,Castelo Branco,FUNDÃO,Salgueiro,AF,NULL,NULL,NULL,NULL,NULL,401,PS,6
50423,504,Castelo Branco,FUNDÃO,Salgueiro,AF,NULL,NULL,NULL,NULL,NULL,93,PPD/PSD,1
50424,504,Castelo Branco,FUNDÃO,Silvares,AF,NULL,NULL,NULL,NULL,NULL,196,PS,2
50424,504,Castelo Branco,FUNDÃO,Silvares,AF,NULL,NULL,NULL,NULL,NULL,481,PPD/PSD,7
50424,504,Castelo Branco,FUNDÃO,Silvares,AF,NULL,NULL,NULL,NULL,NULL,26,PCP-PEV,NULL
50425,504,Castelo Branco,FUNDÃO,Soalheira,AF,NULL,NULL,NULL,NULL,NULL,423,PPD/PSD,9
50426,504,Castelo Branco,FUNDÃO,Souto da Casa,AF,NULL,NULL,NULL,NULL,NULL,233,PS,2
50426,504,Castelo Branco,FUNDÃO,Souto da Casa,AF,NULL,NULL,NULL,NULL,NULL,427,PPD/PSD,5
50427,504,Castelo Branco,FUNDÃO,Telhado,AF,NULL,NULL,NULL,NULL,NULL,379,PPD/PSD,7
50428,504,Castelo Branco,FUNDÃO,Vale de Prazeres,AF,NULL,NULL,NULL,NULL,NULL,467,PS,5
50428,504,Castelo Branco,FUNDÃO,Vale de Prazeres,AF,NULL,NULL,NULL,NULL,NULL,383,PPD/PSD,4
50429,504,Castelo Branco,FUNDÃO,Valverde,AF,NULL,NULL,NULL,NULL,NULL,542,PS,6
50429,504,Castelo Branco,FUNDÃO,Valverde,AF,NULL,NULL,NULL,NULL,NULL,194,PPD/PSD,2
50429,504,Castelo Branco,FUNDÃO,Valverde,AF,NULL,NULL,NULL,NULL,NULL,121,VOF,1
50430,504,Castelo Branco,FUNDÃO,Mata da Rainha,AF,NULL,NULL,NULL,NULL,NULL,119,PPD/PSD,7
50431,504,Castelo Branco,FUNDÃO,Enxames,AF,NULL,NULL,NULL,NULL,NULL,255,PE,4
50431,504,Castelo Branco,FUNDÃO,Enxames,AF,NULL,NULL,NULL,NULL,NULL,163,PS,3
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,10771,7090,NULL,190,203,60,SP,NULL
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,10771,7090,NULL,190,203,4358,PS,NULL
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,10771,7090,NULL,190,203,1787,PPD/PSD,NULL
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,10771,7090,NULL,190,203,311,PCP-PEV,NULL
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AF,10771,7090,NULL,190,203,181,CDS-PP,NULL
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,CM,10771,7260,NULL,190,203,2036,PPD/PSD,2
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AM,10771,7298,NULL,190,203,4137,PS,13
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AM,10771,7298,NULL,190,203,2049,PPD/PSD,6
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AM,10771,7298,NULL,190,203,369,CDS-PP,1
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,CM,10771,7260,NULL,190,203,208,PCP-PEV,NULL
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,CM,10771,7260,NULL,190,203,4247,PS,5
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,CM,10771,7260,NULL,190,203,376,CDS-PP,NULL
50500,505,Castelo Branco,IDANHA-A-NOVA,NULL,AM,10771,7298,NULL,190,203,350,PCP-PEV,1
50501,505,Castelo Branco,IDANHA-A-NOVA,Alcafozes,AF,NULL,NULL,NULL,NULL,NULL,100,PS,4
50501,505,Castelo Branco,IDANHA-A-NOVA,Alcafozes,AF,NULL,NULL,NULL,NULL,NULL,83,PPD/PSD,3
50502,505,Castelo Branco,IDANHA-A-NOVA,Aldeia de Santa Margarida,AF,NULL,NULL,NULL,NULL,NULL,65,CDS-PP,2
50502,505,Castelo Branco,IDANHA-A-NOVA,Aldeia de Santa Margarida,AF,NULL,NULL,NULL,NULL,NULL,143,PS,5
50503,505,Castelo Branco,IDANHA-A-NOVA,Idanha-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,808,PS,6
50503,505,Castelo Branco,IDANHA-A-NOVA,Idanha-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,96,PCP-PEV,NULL
50503,505,Castelo Branco,IDANHA-A-NOVA,Idanha-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,423,PPD/PSD,3
50505,505,Castelo Branco,IDANHA-A-NOVA,Ladoeiro,AF,NULL,NULL,NULL,NULL,NULL,87,CDS-PP,1
50505,505,Castelo Branco,IDANHA-A-NOVA,Ladoeiro,AF,NULL,NULL,NULL,NULL,NULL,318,PPD/PSD,3
50505,505,Castelo Branco,IDANHA-A-NOVA,Ladoeiro,AF,NULL,NULL,NULL,NULL,NULL,501,PS,5
50506,505,Castelo Branco,IDANHA-A-NOVA,Medelim,AF,NULL,NULL,NULL,NULL,NULL,121,PS,7
50507,505,Castelo Branco,IDANHA-A-NOVA,Monfortinho,AF,NULL,NULL,NULL,NULL,NULL,261,PS,5
50507,505,Castelo Branco,IDANHA-A-NOVA,Monfortinho,AF,NULL,NULL,NULL,NULL,NULL,151,PPD/PSD,2
50508,505,Castelo Branco,IDANHA-A-NOVA,Monsanto,AF,NULL,NULL,NULL,NULL,NULL,162,PCP-PEV,2
50508,505,Castelo Branco,IDANHA-A-NOVA,Monsanto,AF,NULL,NULL,NULL,NULL,NULL,377,PS,5
50509,505,Castelo Branco,IDANHA-A-NOVA,Oledo,AF,NULL,NULL,NULL,NULL,NULL,127,PS,3
50509,505,Castelo Branco,IDANHA-A-NOVA,Oledo,AF,NULL,NULL,NULL,NULL,NULL,168,PPD/PSD,4
50510,505,Castelo Branco,IDANHA-A-NOVA,Penha Garcia,AF,NULL,NULL,NULL,NULL,NULL,514,PS,7
50511,505,Castelo Branco,IDANHA-A-NOVA,Proença-a-Velha,AF,NULL,NULL,NULL,NULL,NULL,150,PS,7
50512,505,Castelo Branco,IDANHA-A-NOVA,Rosmaninhal,AF,NULL,NULL,NULL,NULL,NULL,29,CDS-PP,NULL
50512,505,Castelo Branco,IDANHA-A-NOVA,Rosmaninhal,AF,NULL,NULL,NULL,NULL,NULL,89,PPD/PSD,1
50512,505,Castelo Branco,IDANHA-A-NOVA,Rosmaninhal,AF,NULL,NULL,NULL,NULL,NULL,324,PS,6
50513,505,Castelo Branco,IDANHA-A-NOVA,Salvaterra do Extremo,AF,NULL,NULL,NULL,NULL,NULL,88,PS,4
50513,505,Castelo Branco,IDANHA-A-NOVA,Salvaterra do Extremo,AF,NULL,NULL,NULL,NULL,NULL,53,PPD/PSD,3
50513,505,Castelo Branco,IDANHA-A-NOVA,Salvaterra do Extremo,AF,NULL,NULL,NULL,NULL,NULL,9,PCP-PEV,NULL
50514,505,Castelo Branco,IDANHA-A-NOVA,São Miguel de Acha,AF,NULL,NULL,NULL,NULL,NULL,199,PPD/PSD,3
50514,505,Castelo Branco,IDANHA-A-NOVA,São Miguel de Acha,AF,NULL,NULL,NULL,NULL,NULL,250,PS,4
50515,505,Castelo Branco,IDANHA-A-NOVA,Segura,AF,NULL,NULL,NULL,NULL,NULL,32,PPD/PSD,1
50515,505,Castelo Branco,IDANHA-A-NOVA,Segura,AF,NULL,NULL,NULL,NULL,NULL,59,PS,3
50515,505,Castelo Branco,IDANHA-A-NOVA,Segura,AF,NULL,NULL,NULL,NULL,NULL,60,SP,3
50516,505,Castelo Branco,IDANHA-A-NOVA,Toulões,AF,NULL,NULL,NULL,NULL,NULL,180,PS,7
50517,505,Castelo Branco,IDANHA-A-NOVA,Zebreira,AF,NULL,NULL,NULL,NULL,NULL,355,PS,5
50517,505,Castelo Branco,IDANHA-A-NOVA,Zebreira,AF,NULL,NULL,NULL,NULL,NULL,271,PPD/PSD,4
50517,505,Castelo Branco,IDANHA-A-NOVA,Zebreira,AF,NULL,NULL,NULL,NULL,NULL,44,PCP-PEV,NULL
50600,506,Castelo Branco,OLEIROS,NULL,AF,6439,3534,NULL,102,98,259,PCP-PEV,NULL
50600,506,Castelo Branco,OLEIROS,NULL,AF,6439,3534,NULL,102,98,2810,PPD/PSD,NULL
50600,506,Castelo Branco,OLEIROS,NULL,AF,6439,3534,NULL,102,98,265,ppf,NULL
50600,506,Castelo Branco,OLEIROS,NULL,CM,6439,4003,NULL,102,98,721,PS,1
50600,506,Castelo Branco,OLEIROS,NULL,CM,6439,4003,NULL,102,98,3010,PPD/PSD,4
50600,506,Castelo Branco,OLEIROS,NULL,CM,6439,4003,NULL,102,98,72,PCP-PEV,NULL
50600,506,Castelo Branco,OLEIROS,NULL,AM,6439,3972,NULL,102,98,2826,PPD/PSD,12
50600,506,Castelo Branco,OLEIROS,NULL,AM,6439,3972,NULL,102,98,87,PCP-PEV,NULL
50600,506,Castelo Branco,OLEIROS,NULL,AM,6439,3972,NULL,102,98,859,PS,3
50601,506,Castelo Branco,OLEIROS,Álvaro,AF,NULL,NULL,NULL,NULL,NULL,191,PPD/PSD,7
50602,506,Castelo Branco,OLEIROS,Amieira,AF,NULL,NULL,NULL,NULL,NULL,92,PPD/PSD,7
50603,506,Castelo Branco,OLEIROS,Cambas,AF,NULL,NULL,NULL,NULL,NULL,180,PPD/PSD,7
50604,506,Castelo Branco,OLEIROS,Estreito,AF,NULL,NULL,NULL,NULL,NULL,477,PPD/PSD,9
50605,506,Castelo Branco,OLEIROS,Isna,AF,NULL,NULL,NULL,NULL,NULL,183,PPD/PSD,7
50606,506,Castelo Branco,OLEIROS,Madeirã,AF,NULL,NULL,NULL,NULL,NULL,97,PPD/PSD,7
50607,506,Castelo Branco,OLEIROS,Mosteiro,AF,NULL,NULL,NULL,NULL,NULL,239,PPD/PSD,7
50608,506,Castelo Branco,OLEIROS,Oleiros,AF,NULL,NULL,NULL,NULL,NULL,218,PCP-PEV,1
50608,506,Castelo Branco,OLEIROS,Oleiros,AF,NULL,NULL,NULL,NULL,NULL,950,PPD/PSD,8
50609,506,Castelo Branco,OLEIROS,Orvalho,AF,NULL,NULL,NULL,NULL,NULL,41,PCP-PEV,1
50609,506,Castelo Branco,OLEIROS,Orvalho,AF,NULL,NULL,NULL,NULL,NULL,265,ppf,6
50610,506,Castelo Branco,OLEIROS,Sarnadas de São Simão,AF,NULL,NULL,NULL,NULL,NULL,147,PPD/PSD,7
50611,506,Castelo Branco,OLEIROS,Sobral,AF,NULL,NULL,NULL,NULL,NULL,140,PPD/PSD,7
50612,506,Castelo Branco,OLEIROS,Vilar Barroco,AF,NULL,NULL,NULL,NULL,NULL,114,PPD/PSD,7
50700,507,Castelo Branco,PENAMACOR,NULL,AF,6384,4357,NULL,90,105,172,pai,NULL
50700,507,Castelo Branco,PENAMACOR,NULL,AF,6384,4357,NULL,90,105,9,PCP-PEV,NULL
50700,507,Castelo Branco,PENAMACOR,NULL,AF,6384,4357,NULL,90,105,164,pmi,NULL
50700,507,Castelo Branco,PENAMACOR,NULL,AF,6384,4357,NULL,90,105,1532,PPD/PSD.CDS-PP.MPT,NULL
50700,507,Castelo Branco,PENAMACOR,NULL,AF,6384,4357,NULL,90,105,2285,PS,NULL
50700,507,Castelo Branco,PENAMACOR,NULL,CM,6384,4373,NULL,90,105,1709,PPD/PSD.CDS-PP.MPT,2
50700,507,Castelo Branco,PENAMACOR,NULL,CM,6384,4373,NULL,90,105,124,PCP-PEV,NULL
50700,507,Castelo Branco,PENAMACOR,NULL,CM,6384,4373,NULL,90,105,2345,PS,3
50700,507,Castelo Branco,PENAMACOR,NULL,AM,6384,4348,NULL,90,105,157,PCP-PEV,NULL
50700,507,Castelo Branco,PENAMACOR,NULL,AM,6384,4348,NULL,90,105,1627,PPD/PSD.CDS-PP.MPT,6
50700,507,Castelo Branco,PENAMACOR,NULL,AM,6384,4348,NULL,90,105,2369,PS,9
50701,507,Castelo Branco,PENAMACOR,Águas,AF,NULL,NULL,NULL,NULL,NULL,58,PPD/PSD.CDS-PP.MPT,2
50701,507,Castelo Branco,PENAMACOR,Águas,AF,NULL,NULL,NULL,NULL,NULL,172,pai,5
50702,507,Castelo Branco,PENAMACOR,Aldeia do Bispo,AF,NULL,NULL,NULL,NULL,NULL,266,PS,5
50702,507,Castelo Branco,PENAMACOR,Aldeia do Bispo,AF,NULL,NULL,NULL,NULL,NULL,142,PPD/PSD.CDS-PP.MPT,2
50703,507,Castelo Branco,PENAMACOR,Aldeia de João Pires,AF,NULL,NULL,NULL,NULL,NULL,67,PS,3
50703,507,Castelo Branco,PENAMACOR,Aldeia de João Pires,AF,NULL,NULL,NULL,NULL,NULL,109,PPD/PSD.CDS-PP.MPT,4
50704,507,Castelo Branco,PENAMACOR,Aranhas,AF,NULL,NULL,NULL,NULL,NULL,140,PS,3
50704,507,Castelo Branco,PENAMACOR,Aranhas,AF,NULL,NULL,NULL,NULL,NULL,167,PPD/PSD.CDS-PP.MPT,4
50705,507,Castelo Branco,PENAMACOR,Bemposta,AF,NULL,NULL,NULL,NULL,NULL,45,PPD/PSD.CDS-PP.MPT,2
50705,507,Castelo Branco,PENAMACOR,Bemposta,AF,NULL,NULL,NULL,NULL,NULL,82,PS,5
50706,507,Castelo Branco,PENAMACOR,Benquerença,AF,NULL,NULL,NULL,NULL,NULL,103,PPD/PSD.CDS-PP.MPT,1
50706,507,Castelo Branco,PENAMACOR,Benquerença,AF,NULL,NULL,NULL,NULL,NULL,342,PS,6
50707,507,Castelo Branco,PENAMACOR,Meimão,AF,NULL,NULL,NULL,NULL,NULL,88,PPD/PSD.CDS-PP.MPT,2
50707,507,Castelo Branco,PENAMACOR,Meimão,AF,NULL,NULL,NULL,NULL,NULL,200,PS,5
50708,507,Castelo Branco,PENAMACOR,Meimoa,AF,NULL,NULL,NULL,NULL,NULL,118,PPD/PSD.CDS-PP.MPT,3
50708,507,Castelo Branco,PENAMACOR,Meimoa,AF,NULL,NULL,NULL,NULL,NULL,9,PCP-PEV,NULL
50708,507,Castelo Branco,PENAMACOR,Meimoa,AF,NULL,NULL,NULL,NULL,NULL,164,pmi,4
50709,507,Castelo Branco,PENAMACOR,Pedrógão de São Pedro,AF,NULL,NULL,NULL,NULL,NULL,350,PS,7
50710,507,Castelo Branco,PENAMACOR,Penamacor,AF,NULL,NULL,NULL,NULL,NULL,478,PS,5
50710,507,Castelo Branco,PENAMACOR,Penamacor,AF,NULL,NULL,NULL,NULL,NULL,463,PPD/PSD.CDS-PP.MPT,4
50711,507,Castelo Branco,PENAMACOR,Salvador,AF,NULL,NULL,NULL,NULL,NULL,153,PPD/PSD.CDS-PP.MPT,3
50711,507,Castelo Branco,PENAMACOR,Salvador,AF,NULL,NULL,NULL,NULL,NULL,211,PS,4
50712,507,Castelo Branco,PENAMACOR,Vale da Senhora da Póvoa,AF,NULL,NULL,NULL,NULL,NULL,149,PS,5
50712,507,Castelo Branco,PENAMACOR,Vale da Senhora da Póvoa,AF,NULL,NULL,NULL,NULL,NULL,86,PPD/PSD.CDS-PP.MPT,2
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8700,6065,NULL,103,83,248,pda,NULL
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8700,6065,NULL,103,83,1672,PPD/PSD,NULL
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8700,6065,NULL,103,83,3903,PS,NULL
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AF,8700,6065,NULL,103,83,56,PCP-PEV,NULL
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,CM,8700,6054,NULL,103,83,39,PCP-PEV,NULL
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,CM,8700,6054,NULL,103,83,95,CDS-PP,NULL
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,CM,8700,6054,NULL,103,83,1099,PPD/PSD,1
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,CM,8700,6054,NULL,103,83,4635,PS,4
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AM,8700,6046,NULL,103,83,4332,PS,12
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AM,8700,6046,NULL,103,83,88,PCP-PEV,NULL
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AM,8700,6046,NULL,103,83,1300,PPD/PSD,3
50800,508,Castelo Branco,PROENÇA-A-NOVA,NULL,AM,8700,6046,NULL,103,83,140,CDS-PP,NULL
50801,508,Castelo Branco,PROENÇA-A-NOVA,Alvito da Beira,AF,NULL,NULL,NULL,NULL,NULL,40,PPD/PSD,NULL
50801,508,Castelo Branco,PROENÇA-A-NOVA,Alvito da Beira,AF,NULL,NULL,NULL,NULL,NULL,281,PS,7
50802,508,Castelo Branco,PROENÇA-A-NOVA,Montes da Senhora,AF,NULL,NULL,NULL,NULL,NULL,278,PS,3
50802,508,Castelo Branco,PROENÇA-A-NOVA,Montes da Senhora,AF,NULL,NULL,NULL,NULL,NULL,333,PPD/PSD,4
50802,508,Castelo Branco,PROENÇA-A-NOVA,Montes da Senhora,AF,NULL,NULL,NULL,NULL,NULL,5,PCP-PEV,NULL
50803,508,Castelo Branco,PROENÇA-A-NOVA,Peral,AF,NULL,NULL,NULL,NULL,NULL,248,pda,3
50803,508,Castelo Branco,PROENÇA-A-NOVA,Peral,AF,NULL,NULL,NULL,NULL,NULL,269,PS,4
50804,508,Castelo Branco,PROENÇA-A-NOVA,Proença-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,494,PPD/PSD,1
50804,508,Castelo Branco,PROENÇA-A-NOVA,Proença-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,2148,PS,8
50804,508,Castelo Branco,PROENÇA-A-NOVA,Proença-a-Nova,AF,NULL,NULL,NULL,NULL,NULL,38,PCP-PEV,NULL
50805,508,Castelo Branco,PROENÇA-A-NOVA,São Pedro do Esteval,AF,NULL,NULL,NULL,NULL,NULL,96,PPD/PSD,1
50805,508,Castelo Branco,PROENÇA-A-NOVA,São Pedro do Esteval,AF,NULL,NULL,NULL,NULL,NULL,368,PS,6
50805,508,Castelo Branco,PROENÇA-A-NOVA,São Pedro do Esteval,AF,NULL,NULL,NULL,NULL,NULL,13,PCP-PEV,NULL
50806,508,Castelo Branco,PROENÇA-A-NOVA,Sobreira Formosa,AF,NULL,NULL,NULL,NULL,NULL,559,PS,4
50806,508,Castelo Branco,PROENÇA-A-NOVA,Sobreira Formosa,AF,NULL,NULL,NULL,NULL,NULL,709,PPD/PSD,5
50900,509,Castelo Branco,SERTÃ,NULL,AF,15436,10547,NULL,147,162,64,tpp,NULL
50900,509,Castelo Branco,SERTÃ,NULL,AF,15436,10547,NULL,147,162,34,B.E.,NULL
50900,509,Castelo Branco,SERTÃ,NULL,AF,15436,10547,NULL,147,162,1321,CDS-PP,NULL
50900,509,Castelo Branco,SERTÃ,NULL,AF,15436,10547,NULL,147,162,67,lupc,NULL
50900,509,Castelo Branco,SERTÃ,NULL,AF,15436,10547,NULL,147,162,86,PCP-PEV,NULL
50900,509,Castelo Branco,SERTÃ,NULL,AF,15436,10547,NULL,147,162,5090,PPD/PSD,NULL
50900,509,Castelo Branco,SERTÃ,NULL,AF,15436,10547,NULL,147,162,3576,PS,NULL
50900,509,Castelo Branco,SERTÃ,NULL,CM,15436,10573,NULL,147,162,3833,PS,3
50900,509,Castelo Branco,SERTÃ,NULL,CM,15436,10573,NULL,147,162,5383,PPD/PSD,4
50900,509,Castelo Branco,SERTÃ,NULL,AM,15436,10511,NULL,147,162,262,B.E.,NULL
50900,509,Castelo Branco,SERTÃ,NULL,CM,15436,10573,NULL,147,162,66,PCP-PEV,NULL
50900,509,Castelo Branco,SERTÃ,NULL,CM,15436,10573,NULL,147,162,171,B.E.,NULL
50900,509,Castelo Branco,SERTÃ,NULL,AM,15436,10511,NULL,147,162,94,PCP-PEV,NULL
50900,509,Castelo Branco,SERTÃ,NULL,AM,15436,10511,NULL,147,162,998,CDS-PP,2
50900,509,Castelo Branco,SERTÃ,NULL,AM,15436,10511,NULL,147,162,5306,PPD/PSD,11
50900,509,Castelo Branco,SERTÃ,NULL,CM,15436,10573,NULL,147,162,811,CDS-PP,NULL
50900,509,Castelo Branco,SERTÃ,NULL,AM,15436,10511,NULL,147,162,3542,PS,8
50901,509,Castelo Branco,SERTÃ,Cabeçudo,AF,NULL,NULL,NULL,NULL,NULL,117,CDS-PP,1
50901,509,Castelo Branco,SERTÃ,Cabeçudo,AF,NULL,NULL,NULL,NULL,NULL,34,B.E.,NULL
50901,509,Castelo Branco,SERTÃ,Cabeçudo,AF,NULL,NULL,NULL,NULL,NULL,67,lupc,1
50901,509,Castelo Branco,SERTÃ,Cabeçudo,AF,NULL,NULL,NULL,NULL,NULL,227,PPD/PSD,3
50901,509,Castelo Branco,SERTÃ,Cabeçudo,AF,NULL,NULL,NULL,NULL,NULL,198,PS,2
50901,509,Castelo Branco,SERTÃ,Cabeçudo,AF,NULL,NULL,NULL,NULL,NULL,5,PCP-PEV,NULL
50902,509,Castelo Branco,SERTÃ,Carvalhal,AF,NULL,NULL,NULL,NULL,NULL,7,PCP-PEV,NULL
50902,509,Castelo Branco,SERTÃ,Carvalhal,AF,NULL,NULL,NULL,NULL,NULL,141,PPD/PSD,3
50902,509,Castelo Branco,SERTÃ,Carvalhal,AF,NULL,NULL,NULL,NULL,NULL,169,PS,4
50903,509,Castelo Branco,SERTÃ,Castelo,AF,NULL,NULL,NULL,NULL,NULL,222,PS,3
50903,509,Castelo Branco,SERTÃ,Castelo,AF,NULL,NULL,NULL,NULL,NULL,433,PPD/PSD,6
50904,509,Castelo Branco,SERTÃ,Cernache do Bonjardim,AF,NULL,NULL,NULL,NULL,NULL,1156,PPD/PSD,6
50904,509,Castelo Branco,SERTÃ,Cernache do Bonjardim,AF,NULL,NULL,NULL,NULL,NULL,460,PS,2
50904,509,Castelo Branco,SERTÃ,Cernache do Bonjardim,AF,NULL,NULL,NULL,NULL,NULL,19,PCP-PEV,NULL
50904,509,Castelo Branco,SERTÃ,Cernache do Bonjardim,AF,NULL,NULL,NULL,NULL,NULL,246,CDS-PP,1
50905,509,Castelo Branco,SERTÃ,Cumeada,AF,NULL,NULL,NULL,NULL,NULL,64,CDS-PP,1
50905,509,Castelo Branco,SERTÃ,Cumeada,AF,NULL,NULL,NULL,NULL,NULL,188,PPD/PSD,4
50905,509,Castelo Branco,SERTÃ,Cumeada,AF,NULL,NULL,NULL,NULL,NULL,98,PS,2
50906,509,Castelo Branco,SERTÃ,Ermida,AF,NULL,NULL,NULL,NULL,NULL,170,CDS-PP,7
50907,509,Castelo Branco,SERTÃ,Figueiredo,AF,NULL,NULL,NULL,NULL,NULL,172,PPD/PSD,7
50908,509,Castelo Branco,SERTÃ,Marmeleiro,AF,NULL,NULL,NULL,NULL,NULL,77,PPD/PSD,2
50908,509,Castelo Branco,SERTÃ,Marmeleiro,AF,NULL,NULL,NULL,NULL,NULL,153,CDS-PP,5
50909,509,Castelo Branco,SERTÃ,Nesperal,AF,NULL,NULL,NULL,NULL,NULL,116,PPD/PSD,4
50909,509,Castelo Branco,SERTÃ,Nesperal,AF,NULL,NULL,NULL,NULL,NULL,114,PS,3
50910,509,Castelo Branco,SERTÃ,Palhais,AF,NULL,NULL,NULL,NULL,NULL,180,PPD/PSD,5
50910,509,Castelo Branco,SERTÃ,Palhais,AF,NULL,NULL,NULL,NULL,NULL,64,tpp,2
50911,509,Castelo Branco,SERTÃ,Pedrógão Pequeno,AF,NULL,NULL,NULL,NULL,NULL,252,PS,3
50911,509,Castelo Branco,SERTÃ,Pedrógão Pequeno,AF,NULL,NULL,NULL,NULL,NULL,155,CDS-PP,2
50911,509,Castelo Branco,SERTÃ,Pedrógão Pequeno,AF,NULL,NULL,NULL,NULL,NULL,156,PPD/PSD,2
50911,509,Castelo Branco,SERTÃ,Pedrógão Pequeno,AF,NULL,NULL,NULL,NULL,NULL,1,PCP-PEV,NULL
50912,509,Castelo Branco,SERTÃ,Sertã,AF,NULL,NULL,NULL,NULL,NULL,258,CDS-PP,1
50912,509,Castelo Branco,SERTÃ,Sertã,AF,NULL,NULL,NULL,NULL,NULL,49,PCP-PEV,NULL
50912,509,Castelo Branco,SERTÃ,Sertã,AF,NULL,NULL,NULL,NULL,NULL,1628,PPD/PSD,6
50912,509,Castelo Branco,SERTÃ,Sertã,AF,NULL,NULL,NULL,NULL,NULL,1530,PS,6
50913,509,Castelo Branco,SERTÃ,Troviscal,AF,NULL,NULL,NULL,NULL,NULL,266,PS,3
50913,509,Castelo Branco,SERTÃ,Troviscal,AF,NULL,NULL,NULL,NULL,NULL,345,PPD/PSD,5
50913,509,Castelo Branco,SERTÃ,Troviscal,AF,NULL,NULL,NULL,NULL,NULL,62,CDS-PP,1
50914,509,Castelo Branco,SERTÃ,Várzea dos Cavaleiros,AF,NULL,NULL,NULL,NULL,NULL,267,PS,3
50914,509,Castelo Branco,SERTÃ,Várzea dos Cavaleiros,AF,NULL,NULL,NULL,NULL,NULL,96,CDS-PP,1
50914,509,Castelo Branco,SERTÃ,Várzea dos Cavaleiros,AF,NULL,NULL,NULL,NULL,NULL,5,PCP-PEV,NULL
50914,509,Castelo Branco,SERTÃ,Várzea dos Cavaleiros,AF,NULL,NULL,NULL,NULL,NULL,271,PPD/PSD,3
51000,510,Castelo Branco,VILA DE REI,NULL,AF,3175,2256,NULL,52,81,152,PCP-PEV,NULL
51000,510,Castelo Branco,VILA DE REI,NULL,AF,3175,2256,NULL,52,81,1325,PPD/PSD,NULL
51000,510,Castelo Branco,VILA DE REI,NULL,AF,3175,2256,NULL,52,81,304,CDS-PP,NULL
51000,510,Castelo Branco,VILA DE REI,NULL,AF,3175,2256,NULL,52,81,342,PS,NULL
51000,510,Castelo Branco,VILA DE REI,NULL,CM,3175,2300,NULL,52,81,99,PCP-PEV,NULL
51000,510,Castelo Branco,VILA DE REI,NULL,AM,3175,2280,NULL,52,81,307,CDS-PP,2
51000,510,Castelo Branco,VILA DE REI,NULL,CM,3175,2300,NULL,52,81,430,PS,1
51000,510,Castelo Branco,VILA DE REI,NULL,CM,3175,2300,NULL,52,81,1405,PPD/PSD,4
51000,510,Castelo Branco,VILA DE REI,NULL,AM,3175,2280,NULL,52,81,89,PCP-PEV,NULL
51000,510,Castelo Branco,VILA DE REI,NULL,CM,3175,2300,NULL,52,81,233,CDS-PP,NULL
51000,510,Castelo Branco,VILA DE REI,NULL,AM,3175,2280,NULL,52,81,1347,PPD/PSD,10
51000,510,Castelo Branco,VILA DE REI,NULL,AM,3175,2280,NULL,52,81,404,PS,3
51001,510,Castelo Branco,VILA DE REI,Fundada,AF,NULL,NULL,NULL,NULL,NULL,337,PPD/PSD,6
51001,510,Castelo Branco,VILA DE REI,Fundada,AF,NULL,NULL,NULL,NULL,NULL,106,PCP-PEV,1
51002,510,Castelo Branco,VILA DE REI,São João do Peso,AF,NULL,NULL,NULL,NULL,NULL,97,PPD/PSD,7
51003,510,Castelo Branco,VILA DE REI,Vila de Rei,AF,NULL,NULL,NULL,NULL,NULL,304,CDS-PP,2
51003,510,Castelo Branco,VILA DE REI,Vila de Rei,AF,NULL,NULL,NULL,NULL,NULL,342,PS,2
