DICOFR ,Ref_Municipio_INE,Concelho,Freguesia,Orgao,Inscritos,Votantes,Brancos,Nulos,Sigla,Votos,Percentagem,M,Tipo,dsc_municipio
141503,1415,SALVATERRA DE MAGOS,MUGE,AF,1082,578,14,10,PS,228,"41,16",4,Partido,SALVATERRA DE MAGOS
141503,1415,SALVATERRA DE MAGOS,MUGE,AF,1082,578,14,10,PCP-PEV,147,"26,53",3,Coligação,SALVATERRA DE MAGOS
141503,1415,SALVATERRA DE MAGOS,MUGE,AF,1082,578,14,10,PPD/PSD.CDS-PP,41,"7,4",0,Coligação,SALVATERRA DE MAGOS
141507,1415,SALVATERRA DE MAGOS,UNIÃO DAS FREGUESIAS DE GLÓRIA DO RIBATEJO E GRANHO,AF,3715,1774,61,50,B.E.,449,27,2,Partido,SALVATERRA DE MAGOS
141507,1415,SALVATERRA DE MAGOS,UNIÃO DAS FREGUESIAS DE GLÓRIA DO RIBATEJO E GRANHO,AF,3715,1774,61,50,PS,668,"40,17",4,Partido,SALVATERRA DE MAGOS
141507,1415,SALVATERRA DE MAGOS,UNIÃO DAS FREGUESIAS DE GLÓRIA DO RIBATEJO E GRANHO,AF,3715,1774,61,50,PCP-PEV,479,"28,8",3,Coligação,SALVATERRA DE MAGOS
141507,1415,SALVATERRA DE MAGOS,UNIÃO DAS FREGUESIAS DE GLÓRIA DO RIBATEJO E GRANHO,AF,3715,1774,61,50,PPD/PSD.CDS-PP,67,"4,03",0,Coligação,SALVATERRA DE MAGOS
141508,1415,SALVATERRA DE MAGOS,UNIÃO DAS FREGUESIAS DE SALVATERRA DE MAGOS E FOROS DE SALVATERRA,AF,8802,3892,147,116,B.E.,945,"26,04",3,Partido,SALVATERRA DE MAGOS
141508,1415,SALVATERRA DE MAGOS,UNIÃO DAS FREGUESIAS DE SALVATERRA DE MAGOS E FOROS DE SALVATERRA,AF,8802,3892,147,116,PS,1222,"33,67",5,Partido,SALVATERRA DE MAGOS
141508,1415,SALVATERRA DE MAGOS,UNIÃO DAS FREGUESIAS DE SALVATERRA DE MAGOS E FOROS DE SALVATERRA,AF,8802,3892,147,116,PCP-PEV,380,"10,47",1,Coligação,SALVATERRA DE MAGOS
141508,1415,SALVATERRA DE MAGOS,UNIÃO DAS FREGUESIAS DE SALVATERRA DE MAGOS E FOROS DE SALVATERRA,AF,8802,3892,147,116,PPD/PSD.CDS-PP,588,"16,2",2,Coligação,SALVATERRA DE MAGOS
141508,1415,SALVATERRA DE MAGOS,UNIÃO DAS FREGUESIAS DE SALVATERRA DE MAGOS E FOROS DE SALVATERRA,AF,8802,3892,147,116,MCI,494,"13,61",2,Grupos Cidadãos Eleitores,SALVATERRA DE MAGOS
141500,1415,SALVATERRA DE MAGOS,NULL,CM,18894,8635,364,262,B.E.,2331,"29,1",2,Partido,SALVATERRA DE MAGOS
141500,1415,SALVATERRA DE MAGOS,NULL,AM,18894,8633,415,279,B.E.,2239,"28,2",6,Partido,SALVATERRA DE MAGOS
141500,1415,SALVATERRA DE MAGOS,NULL,CM,18894,8635,364,262,PS,2828,"35,31",3,Partido,SALVATERRA DE MAGOS
141500,1415,SALVATERRA DE MAGOS,NULL,AM,18894,8633,415,279,PS,2793,"35,18",8,Partido,SALVATERRA DE MAGOS
141500,1415,SALVATERRA DE MAGOS,NULL,CM,18894,8635,364,262,PCP-PEV,979,"12,22",1,Coligação,SALVATERRA DE MAGOS
141500,1415,SALVATERRA DE MAGOS,NULL,AM,18894,8633,415,279,PCP-PEV,1027,"12,94",3,Coligação,SALVATERRA DE MAGOS
141500,1415,SALVATERRA DE MAGOS,NULL,CM,18894,8635,364,262,PPD/PSD.CDS-PP,943,"11,77",1,Coligação,SALVATERRA DE MAGOS
141500,1415,SALVATERRA DE MAGOS,NULL,AM,18894,8633,415,279,PPD/PSD.CDS-PP,971,"12,23",2,Coligação,SALVATERRA DE MAGOS
141500,1415,SALVATERRA DE MAGOS,NULL,CM,18894,8635,364,262,MCI,928,"11,59",0,Grupos Cidadãos Eleitores,SALVATERRA DE MAGOS
141500,1415,SALVATERRA DE MAGOS,NULL,AM,18894,8633,415,279,MCI,909,"11,45",2,Grupos Cidadãos Eleitores,SALVATERRA DE MAGOS
181403,1814,SANTA COMBA DÃO,PINHEIRO DE ÁZERE,AF,912,615,26,12,PPD/PSD,211,"36,57",2,Partido,SANTA COMBA DÃO
181403,1814,SANTA COMBA DÃO,PINHEIRO DE ÁZERE,AF,912,615,26,12,PS,366,"63,43",5,Partido,SANTA COMBA DÃO
181405,1814,SANTA COMBA DÃO,SÃO JOANINHO,AF,1097,710,16,11,CDS-PP,29,"4,25",0,Partido,SANTA COMBA DÃO
181405,1814,SANTA COMBA DÃO,SÃO JOANINHO,AF,1097,710,16,11,PPD/PSD,332,"48,61",5,Partido,SANTA COMBA DÃO
181405,1814,SANTA COMBA DÃO,SÃO JOANINHO,AF,1097,710,16,11,PS,322,"47,14",4,Partido,SANTA COMBA DÃO
181406,1814,SANTA COMBA DÃO,SÃO JOÃO DE AREIAS,AF,2065,1108,25,37,CDS-PP,25,"2,39",0,Partido,SANTA COMBA DÃO
181406,1814,SANTA COMBA DÃO,SÃO JOÃO DE AREIAS,AF,2065,1108,25,37,PPD/PSD,539,"51,53",5,Partido,SANTA COMBA DÃO
181406,1814,SANTA COMBA DÃO,SÃO JOÃO DE AREIAS,AF,2065,1108,25,37,PS,464,"44,36",4,Partido,SANTA COMBA DÃO
181406,1814,SANTA COMBA DÃO,SÃO JOÃO DE AREIAS,AF,2065,1108,25,37,PCP-PEV,18,"1,72",0,Coligação,SANTA COMBA DÃO
181410,1814,SANTA COMBA DÃO,UNIÃO DAS FREGUESIAS DE OVOA E VIMIEIRO,AF,1707,982,16,21,CDS-PP,22,"2,33",0,Partido,SANTA COMBA DÃO
181410,1814,SANTA COMBA DÃO,UNIÃO DAS FREGUESIAS DE OVOA E VIMIEIRO,AF,1707,982,16,21,PPD/PSD,530,"56,08",5,Partido,SANTA COMBA DÃO
181410,1814,SANTA COMBA DÃO,UNIÃO DAS FREGUESIAS DE OVOA E VIMIEIRO,AF,1707,982,16,21,PS,393,"41,59",4,Partido,SANTA COMBA DÃO
181411,1814,SANTA COMBA DÃO,UNIÃO DAS FREGUESIAS DE SANTA COMBA DÃO E COUTO DO MOSTEIRO,AF,4343,2397,96,72,CDS-PP,153,"6,86",0,Partido,SANTA COMBA DÃO
181411,1814,SANTA COMBA DÃO,UNIÃO DAS FREGUESIAS DE SANTA COMBA DÃO E COUTO DO MOSTEIRO,AF,4343,2397,96,72,PPD/PSD,976,"43,79",4,Partido,SANTA COMBA DÃO
181411,1814,SANTA COMBA DÃO,UNIÃO DAS FREGUESIAS DE SANTA COMBA DÃO E COUTO DO MOSTEIRO,AF,4343,2397,96,72,PS,1100,"49,35",5,Partido,SANTA COMBA DÃO
181412,1814,SANTA COMBA DÃO,UNIÃO DAS FREGUESIAS DE TREIXEDO E NAGOZELA,AF,1387,877,24,29,PPD/PSD,406,"49,27",4,Partido,SANTA COMBA DÃO
181412,1814,SANTA COMBA DÃO,UNIÃO DAS FREGUESIAS DE TREIXEDO E NAGOZELA,AF,1387,877,24,29,PS,418,"50,73",5,Partido,SANTA COMBA DÃO
181400,1814,SANTA COMBA DÃO,NULL,CM,11511,6689,221,168,CDS-PP,307,"4,87",0,Partido,SANTA COMBA DÃO
181400,1814,SANTA COMBA DÃO,NULL,AM,11511,6689,237,186,CDS-PP,310,"4,95",1,Partido,SANTA COMBA DÃO
181400,1814,SANTA COMBA DÃO,NULL,CM,11511,6689,221,168,PPD/PSD,2657,"42,17",3,Partido,SANTA COMBA DÃO
181400,1814,SANTA COMBA DÃO,NULL,AM,11511,6689,237,186,PPD/PSD,2758,"44,02",9,Partido,SANTA COMBA DÃO
181400,1814,SANTA COMBA DÃO,NULL,CM,11511,6689,221,168,PS,3248,"51,56",4,Partido,SANTA COMBA DÃO
181400,1814,SANTA COMBA DÃO,NULL,AM,11511,6689,237,186,PS,3064,"48,9",11,Partido,SANTA COMBA DÃO
181400,1814,SANTA COMBA DÃO,NULL,CM,11511,6689,221,168,PCP-PEV,88,"1,4",0,Coligação,SANTA COMBA DÃO
181400,1814,SANTA COMBA DÃO,NULL,AM,11511,6689,237,186,PCP-PEV,134,"2,14",0,Coligação,SANTA COMBA DÃO
310802,3108,SANTA CRUZ,CAMACHA,AF,6687,4159,45,126,PPD/PSD,1218,"30,54",4,Partido,SANTA CRUZ
310802,3108,SANTA CRUZ,CAMACHA,AF,6687,4159,45,126,PCP-PEV,267,"6,7",0,Coligação,SANTA CRUZ
310802,3108,SANTA CRUZ,CAMACHA,AF,6687,4159,45,126,JPP,2503,"62,76",9,Grupos Cidadãos Eleitores,SANTA CRUZ
310803,3108,SANTA CRUZ,CANIÇO,AF,19055,10468,111,321,PAN,512,"5,1",0,Partido,SANTA CRUZ
310803,3108,SANTA CRUZ,CANIÇO,AF,19055,10468,111,321,PPD/PSD,3043,"30,32",4,Partido,SANTA CRUZ
310803,3108,SANTA CRUZ,CANIÇO,AF,19055,10468,111,321,PCP-PEV,554,"5,52",0,Coligação,SANTA CRUZ
310803,3108,SANTA CRUZ,CANIÇO,AF,19055,10468,111,321,JPP,5927,"59,06",9,Grupos Cidadãos Eleitores,SANTA CRUZ
310804,3108,SANTA CRUZ,GAULA,AF,3716,2315,16,39,PPD/PSD,348,"15,4",1,Partido,SANTA CRUZ
310804,3108,SANTA CRUZ,GAULA,AF,3716,2315,16,39,PCP-PEV,40,"1,77",0,Coligação,SANTA CRUZ
310804,3108,SANTA CRUZ,GAULA,AF,3716,2315,16,39,JPP,1872,"82,83",8,Grupos Cidadãos Eleitores,SANTA CRUZ
310805,3108,SANTA CRUZ,SANTA CRUZ,AF,7134,3999,34,92,PPD/PSD,1278,33,4,Partido,SANTA CRUZ
310805,3108,SANTA CRUZ,SANTA CRUZ,AF,7134,3999,34,92,PCP-PEV,105,"2,71",0,Coligação,SANTA CRUZ
310805,3108,SANTA CRUZ,SANTA CRUZ,AF,7134,3999,34,92,JPP,2490,"64,29",9,Grupos Cidadãos Eleitores,SANTA CRUZ
310806,3108,SANTA CRUZ,SANTO ANTÓNIO DA SERRA,AF,899,613,1,8,PPD/PSD,289,"47,85",3,Partido,SANTA CRUZ
310806,3108,SANTA CRUZ,SANTO ANTÓNIO DA SERRA,AF,899,613,1,8,PCP-PEV,8,"1,32",0,Coligação,SANTA CRUZ
310806,3108,SANTA CRUZ,SANTO ANTÓNIO DA SERRA,AF,899,613,1,8,JPP,307,"50,83",4,Grupos Cidadãos Eleitores,SANTA CRUZ
310800,3108,SANTA CRUZ,NULL,CM,37491,21554,204,596,PAN,748,"3,6",0,Partido,SANTA CRUZ
310800,3108,SANTA CRUZ,NULL,AM,37491,21554,220,609,PAN,814,"3,93",0,Partido,SANTA CRUZ
310800,3108,SANTA CRUZ,NULL,CM,37491,21554,204,596,PPD/PSD,4865,"23,44",2,Partido,SANTA CRUZ
310800,3108,SANTA CRUZ,NULL,AM,37491,21554,220,609,PPD/PSD,5012,"24,18",5,Partido,SANTA CRUZ
310800,3108,SANTA CRUZ,NULL,CM,37491,21554,204,596,PCP-PEV,927,"4,47",0,Coligação,SANTA CRUZ
310800,3108,SANTA CRUZ,NULL,AM,37491,21554,220,609,PCP-PEV,994,"4,8",1,Coligação,SANTA CRUZ
310800,3108,SANTA CRUZ,NULL,CM,37491,21554,204,596,JPP,14214,"68,49",5,Grupos Cidadãos Eleitores,SANTA CRUZ
310800,3108,SANTA CRUZ,NULL,AM,37491,21554,220,609,JPP,13905,"67,09",15,Grupos Cidadãos Eleitores,SANTA CRUZ
440101,4401,SANTA CRUZ DA GRACIOSA,GUADALUPE (R.A.AÇORES),AF,1197,744,12,12,PPD/PSD,510,"70,83",7,Partido,SANTA CRUZ DA GRACIOSA
440101,4401,SANTA CRUZ DA GRACIOSA,GUADALUPE (R.A.AÇORES),AF,1197,744,12,12,PS,210,"29,17",2,Partido,SANTA CRUZ DA GRACIOSA
440102,4401,SANTA CRUZ DA GRACIOSA,LUZ (R.A.AÇORES),AF,761,450,9,9,PPD/PSD,132,"30,56",2,Partido,SANTA CRUZ DA GRACIOSA
440102,4401,SANTA CRUZ DA GRACIOSA,LUZ (R.A.AÇORES),AF,761,450,9,9,PS,300,"69,44",5,Partido,SANTA CRUZ DA GRACIOSA
440103,4401,SANTA CRUZ DA GRACIOSA,PRAIA (SÃO MATEUS) (R.A.AÇORES),AF,802,573,10,12,PPD/PSD,251,"45,55",3,Partido,SANTA CRUZ DA GRACIOSA
440103,4401,SANTA CRUZ DA GRACIOSA,PRAIA (SÃO MATEUS) (R.A.AÇORES),AF,802,573,10,12,PS,300,"54,45",4,Partido,SANTA CRUZ DA GRACIOSA
440104,4401,SANTA CRUZ DA GRACIOSA,SANTA CRUZ DA GRACIOSA (R.A.AÇORES),AF,1713,1037,21,20,PPD/PSD,369,"37,05",3,Partido,SANTA CRUZ DA GRACIOSA
440104,4401,SANTA CRUZ DA GRACIOSA,SANTA CRUZ DA GRACIOSA (R.A.AÇORES),AF,1713,1037,21,20,PS,627,"62,95",6,Partido,SANTA CRUZ DA GRACIOSA
440100,4401,SANTA CRUZ DA GRACIOSA,NULL,CM,4470,2804,61,48,PPD/PSD,1007,"37,37",2,Partido,SANTA CRUZ DA GRACIOSA
440100,4401,SANTA CRUZ DA GRACIOSA,NULL,AM,4470,2804,73,37,PPD/PSD,1119,"41,54",6,Partido,SANTA CRUZ DA GRACIOSA
440100,4401,SANTA CRUZ DA GRACIOSA,NULL,CM,4470,2804,61,48,PS,1502,"55,73",3,Partido,SANTA CRUZ DA GRACIOSA
440100,4401,SANTA CRUZ DA GRACIOSA,NULL,AM,4470,2804,73,37,PS,1575,"58,46",9,Partido,SANTA CRUZ DA GRACIOSA
440100,4401,SANTA CRUZ DA GRACIOSA,NULL,CM,4470,2804,61,48,NE,186,"6,9",0,Grupos Cidadãos Eleitores,SANTA CRUZ DA GRACIOSA
480203,4802,SANTA CRUZ DAS FLORES,PONTA DELGADA,AF,320,221,50,10,PS,161,100,7,Partido,SANTA CRUZ DAS FLORES
480204,4802,SANTA CRUZ DAS FLORES,SANTA CRUZ DAS FLORES,AF,1430,977,44,17,PS,646,"70,52",7,Partido,SANTA CRUZ DAS FLORES
480204,4802,SANTA CRUZ DAS FLORES,SANTA CRUZ DAS FLORES,AF,1430,977,44,17,PPD/PSD.CDS-PP,270,"29,48",2,Coligação,SANTA CRUZ DAS FLORES
480200,4802,SANTA CRUZ DAS FLORES,NULL,CM,1938,1341,61,11,PS,873,"68,79",4,Partido,SANTA CRUZ DAS FLORES
480200,4802,SANTA CRUZ DAS FLORES,NULL,AM,1938,1341,61,15,PS,695,"54,94",9,Partido,SANTA CRUZ DAS FLORES
480200,4802,SANTA CRUZ DAS FLORES,NULL,AM,1938,1341,61,15,PCP-PEV,211,"16,68",2,Coligação,SANTA CRUZ DAS FLORES
480200,4802,SANTA CRUZ DAS FLORES,NULL,CM,1938,1341,61,11,PPD/PSD.CDS-PP,396,"31,21",1,Coligação,SANTA CRUZ DAS FLORES
480200,4802,SANTA CRUZ DAS FLORES,NULL,AM,1938,1341,61,15,PPD/PSD.CDS-PP,359,"28,38",4,Coligação,SANTA CRUZ DAS FLORES
171101,1711,SANTA MARTA DE PENAGUIÃO,ALVAÇÕES DO CORGO,AF,522,411,8,5,PPD/PSD,152,"38,19",3,Partido,SANTA MARTA DE PENAGUIÃO
171101,1711,SANTA MARTA DE PENAGUIÃO,ALVAÇÕES DO CORGO,AF,522,411,8,5,PS,246,"61,81",4,Partido,SANTA MARTA DE PENAGUIÃO
171102,1711,SANTA MARTA DE PENAGUIÃO,CUMIEIRA,AF,1317,695,121,43,NT,531,100,9,Grupos Cidadãos Eleitores,SANTA MARTA DE PENAGUIÃO
171103,1711,SANTA MARTA DE PENAGUIÃO,FONTES,AF,1151,666,9,6,PPD/PSD,336,"51,61",5,Partido,SANTA MARTA DE PENAGUIÃO
171103,1711,SANTA MARTA DE PENAGUIÃO,FONTES,AF,1151,666,9,6,PS,315,"48,39",4,Partido,SANTA MARTA DE PENAGUIÃO
171106,1711,SANTA MARTA DE PENAGUIÃO,MEDRÕES,AF,551,380,7,6,PPD/PSD,156,"42,51",3,Partido,SANTA MARTA DE PENAGUIÃO
171106,1711,SANTA MARTA DE PENAGUIÃO,MEDRÕES,AF,551,380,7,6,PMS,211,"57,49",4,Grupos Cidadãos Eleitores,SANTA MARTA DE PENAGUIÃO
171110,1711,SANTA MARTA DE PENAGUIÃO,SEVER,AF,972,576,6,17,PPD/PSD,241,"43,58",3,Partido,SANTA MARTA DE PENAGUIÃO
171110,1711,SANTA MARTA DE PENAGUIÃO,SEVER,AF,972,576,6,17,PS,312,"56,42",4,Partido,SANTA MARTA DE PENAGUIÃO
171111,1711,SANTA MARTA DE PENAGUIÃO,UNIÃO DAS FREGUESIAS DE LOBRIGOS (SÃO MIGUEL E SÃO JOÃO BAPTISTA) E SANHOANE,AF,2866,1896,30,39,CDS-PP,69,"3,78",0,Partido,SANTA MARTA DE PENAGUIÃO
171111,1711,SANTA MARTA DE PENAGUIÃO,UNIÃO DAS FREGUESIAS DE LOBRIGOS (SÃO MIGUEL E SÃO JOÃO BAPTISTA) E SANHOANE,AF,2866,1896,30,39,PPD/PSD,528,"28,9",3,Partido,SANTA MARTA DE PENAGUIÃO
171111,1711,SANTA MARTA DE PENAGUIÃO,UNIÃO DAS FREGUESIAS DE LOBRIGOS (SÃO MIGUEL E SÃO JOÃO BAPTISTA) E SANHOANE,AF,2866,1896,30,39,PS,1183,"64,75",6,Partido,SANTA MARTA DE PENAGUIÃO
171111,1711,SANTA MARTA DE PENAGUIÃO,UNIÃO DAS FREGUESIAS DE LOBRIGOS (SÃO MIGUEL E SÃO JOÃO BAPTISTA) E SANHOANE,AF,2866,1896,30,39,PCP-PEV,47,"2,57",0,Coligação,SANTA MARTA DE PENAGUIÃO
171112,1711,SANTA MARTA DE PENAGUIÃO,UNIÃO DAS FREGUESIAS DE LOUREDO E FORNELOS,AF,839,516,16,8,PPD/PSD,247,"50,2",4,Partido,SANTA MARTA DE PENAGUIÃO
171112,1711,SANTA MARTA DE PENAGUIÃO,UNIÃO DAS FREGUESIAS DE LOUREDO E FORNELOS,AF,839,516,16,8,PS,245,"49,8",3,Partido,SANTA MARTA DE PENAGUIÃO
171100,1711,SANTA MARTA DE PENAGUIÃO,NULL,CM,8218,5141,120,118,CDS-PP,176,"3,59",0,Partido,SANTA MARTA DE PENAGUIÃO
171100,1711,SANTA MARTA DE PENAGUIÃO,NULL,AM,8218,5138,137,113,CDS-PP,171,"3,5",0,Partido,SANTA MARTA DE PENAGUIÃO
171100,1711,SANTA MARTA DE PENAGUIÃO,NULL,CM,8218,5141,120,118,PPD/PSD,1681,"34,29",2,Partido,SANTA MARTA DE PENAGUIÃO
171100,1711,SANTA MARTA DE PENAGUIÃO,NULL,AM,8218,5138,137,113,PPD/PSD,1727,"35,33",6,Partido,SANTA MARTA DE PENAGUIÃO
171100,1711,SANTA MARTA DE PENAGUIÃO,NULL,CM,8218,5141,120,118,PS,2964,"60,45",3,Partido,SANTA MARTA DE PENAGUIÃO
171100,1711,SANTA MARTA DE PENAGUIÃO,NULL,AM,8218,5138,137,113,PS,2870,"58,72",9,Partido,SANTA MARTA DE PENAGUIÃO
171100,1711,SANTA MARTA DE PENAGUIÃO,NULL,CM,8218,5141,120,118,PCP-PEV,82,"1,67",0,Coligação,SANTA MARTA DE PENAGUIÃO
171100,1711,SANTA MARTA DE PENAGUIÃO,NULL,AM,8218,5138,137,113,PCP-PEV,120,"2,45",0,Coligação,SANTA MARTA DE PENAGUIÃO
310901,3109,SANTANA,ARCO DE SÃO JORGE,AF,455,304,2,8,CDS-PP,123,"41,84",3,Partido,SANTANA
310901,3109,SANTANA,ARCO DE SÃO JORGE,AF,455,304,2,8,PPD/PSD,144,"48,98",4,Partido,SANTANA
310901,3109,SANTANA,ARCO DE SÃO JORGE,AF,455,304,2,8,PS,23,"7,82",0,Partido,SANTANA
310901,3109,SANTANA,ARCO DE SÃO JORGE,AF,455,304,2,8,PCP-PEV,4,"1,36",0,Coligação,SANTANA
310902,3109,SANTANA,FAIAL,AF,1787,977,5,33,CDS-PP,250,"26,62",3,Partido,SANTANA
310902,3109,SANTANA,FAIAL,AF,1787,977,5,33,PPD/PSD,466,"49,63",5,Partido,SANTANA
310902,3109,SANTANA,FAIAL,AF,1787,977,5,33,PS,164,"17,47",1,Partido,SANTANA
310902,3109,SANTANA,FAIAL,AF,1787,977,5,33,PTP,27,"2,88",0,Partido,SANTANA
310902,3109,SANTANA,FAIAL,AF,1787,977,5,33,PCP-PEV,32,"3,41",0,Coligação,SANTANA
310906,3109,SANTANA,ILHA,AF,334,191,1,5,CDS-PP,64,"34,59",3,Partido,SANTANA
310906,3109,SANTANA,ILHA,AF,334,191,1,5,PPD/PSD,98,"52,97",4,Partido,SANTANA
310906,3109,SANTANA,ILHA,AF,334,191,1,5,PS,20,"10,81",0,Partido,SANTANA
310906,3109,SANTANA,ILHA,AF,334,191,1,5,PCP-PEV,3,"1,62",0,Coligação,SANTANA
310903,3109,SANTANA,SANTANA,AF,3594,2068,21,53,B.E.,29,"1,45",0,Partido,SANTANA
310903,3109,SANTANA,SANTANA,AF,3594,2068,21,53,CDS-PP,1112,"55,77",6,Partido,SANTANA
310903,3109,SANTANA,SANTANA,AF,3594,2068,21,53,PPD/PSD,548,"27,48",2,Partido,SANTANA
310903,3109,SANTANA,SANTANA,AF,3594,2068,21,53,PS,244,"12,24",1,Partido,SANTANA
310903,3109,SANTANA,SANTANA,AF,3594,2068,21,53,PTP,36,"1,81",0,Partido,SANTANA
310903,3109,SANTANA,SANTANA,AF,3594,2068,21,53,PCP-PEV,25,"1,25",0,Coligação,SANTANA
310904,3109,SANTANA,SÃO JORGE,AF,1662,1027,10,27,B.E.,18,"1,82",0,Partido,SANTANA
310904,3109,SANTANA,SÃO JORGE,AF,1662,1027,10,27,CDS-PP,644,"65,05",6,Partido,SANTANA
310904,3109,SANTANA,SÃO JORGE,AF,1662,1027,10,27,PPD/PSD,281,"28,38",3,Partido,SANTANA
310904,3109,SANTANA,SÃO JORGE,AF,1662,1027,10,27,PS,32,"3,23",0,Partido,SANTANA
310904,3109,SANTANA,SÃO JORGE,AF,1662,1027,10,27,PCP-PEV,15,"1,52",0,Coligação,SANTANA
310905,3109,SANTANA,SÃO ROQUE DO FAIAL,AF,684,470,3,8,CDS-PP,110,"23,97",1,Partido,SANTANA
310905,3109,SANTANA,SÃO ROQUE DO FAIAL,AF,684,470,3,8,PPD/PSD,224,"48,8",4,Partido,SANTANA
310905,3109,SANTANA,SÃO ROQUE DO FAIAL,AF,684,470,3,8,PS,112,"24,4",2,Partido,SANTANA
310905,3109,SANTANA,SÃO ROQUE DO FAIAL,AF,684,470,3,8,PCP-PEV,13,"2,83",0,Coligação,SANTANA
310900,3109,SANTANA,NULL,CM,8516,5038,46,130,B.E.,60,"1,23",0,Partido,SANTANA
310900,3109,SANTANA,NULL,AM,8516,5039,48,126,B.E.,72,"1,48",0,Partido,SANTANA
310900,3109,SANTANA,NULL,CM,8516,5038,46,130,CDS-PP,2606,"53,6",3,Partido,SANTANA
310900,3109,SANTANA,NULL,AM,8516,5039,48,126,CDS-PP,2359,"48,49",8,Partido,SANTANA
310900,3109,SANTANA,NULL,CM,8516,5038,46,130,PPD/PSD,1667,"34,29",2,Partido,SANTANA
310900,3109,SANTANA,NULL,AM,8516,5039,48,126,PPD/PSD,1722,"35,4",6,Partido,SANTANA
310900,3109,SANTANA,NULL,CM,8516,5038,46,130,PS,392,"8,06",0,Partido,SANTANA
310900,3109,SANTANA,NULL,AM,8516,5039,48,126,PS,539,"11,08",1,Partido,SANTANA
310900,3109,SANTANA,NULL,CM,8516,5038,46,130,PTP,65,"1,34",0,Partido,SANTANA
310900,3109,SANTANA,NULL,AM,8516,5039,48,126,PTP,85,"1,75",0,Partido,SANTANA
310900,3109,SANTANA,NULL,CM,8516,5038,46,130,PCP-PEV,72,"1,48",0,Coligação,SANTANA
310900,3109,SANTANA,NULL,AM,8516,5039,48,126,PCP-PEV,88,"1,81",0,Coligação,SANTANA
141601,1416,SANTARÉM,ABITUREIRAS,AF,859,557,16,11,PPD/PSD,302,"56,98",4,Partido,SANTARÉM
141601,1416,SANTARÉM,ABITUREIRAS,AF,859,557,16,11,PS,228,"43,02",3,Partido,SANTARÉM
141602,1416,SANTARÉM,ABRÃ,AF,999,614,14,9,CDS-PP,19,"3,21",0,Partido,SANTARÉM
141602,1416,SANTARÉM,ABRÃ,AF,999,614,14,9,PPD/PSD,348,"58,88",4,Partido,SANTARÉM
141602,1416,SANTARÉM,ABRÃ,AF,999,614,14,9,PS,224,"37,9",3,Partido,SANTARÉM
141604,1416,SANTARÉM,ALCANEDE,AF,4203,2341,63,36,CDS-PP,112,5,0,Partido,SANTARÉM
141604,1416,SANTARÉM,ALCANEDE,AF,4203,2341,63,36,PPD/PSD,1226,"54,68",5,Partido,SANTARÉM
141604,1416,SANTARÉM,ALCANEDE,AF,4203,2341,63,36,PS,843,"37,6",4,Partido,SANTARÉM
141604,1416,SANTARÉM,ALCANEDE,AF,4203,2341,63,36,PCP-PEV,61,"2,72",0,Coligação,SANTARÉM
141605,1416,SANTARÉM,ALCANHÕES,AF,1290,762,30,27,PPD/PSD,191,"27,09",2,Partido,SANTARÉM
141605,1416,SANTARÉM,ALCANHÕES,AF,1290,762,30,27,PS,311,"44,11",4,Partido,SANTARÉM
141605,1416,SANTARÉM,ALCANHÕES,AF,1290,762,30,27,PCP-PEV,203,"28,79",3,Coligação,SANTARÉM
141606,1416,SANTARÉM,ALMOSTER,AF,1557,903,22,17,CDS-PP,36,"4,17",0,Partido,SANTARÉM
141606,1416,SANTARÉM,ALMOSTER,AF,1557,903,22,17,PPD/PSD,376,"43,52",4,Partido,SANTARÉM
141606,1416,SANTARÉM,ALMOSTER,AF,1557,903,22,17,PS,214,"24,77",2,Partido,SANTARÉM
141606,1416,SANTARÉM,ALMOSTER,AF,1557,903,22,17,PCP-PEV,238,"27,55",3,Coligação,SANTARÉM
141607,1416,SANTARÉM,AMIAIS DE BAIXO,AF,1626,1028,29,15,CDS-PP,40,"4,07",0,Partido,SANTARÉM
141607,1416,SANTARÉM,AMIAIS DE BAIXO,AF,1626,1028,29,15,PPD/PSD,294,"29,88",3,Partido,SANTARÉM
141607,1416,SANTARÉM,AMIAIS DE BAIXO,AF,1626,1028,29,15,PS,581,"59,04",6,Partido,SANTARÉM
141607,1416,SANTARÉM,AMIAIS DE BAIXO,AF,1626,1028,29,15,PCP-PEV,69,"7,01",0,Coligação,SANTARÉM
141608,1416,SANTARÉM,ARNEIRO DAS MILHARIÇAS,AF,795,533,13,11,PPD/PSD,259,"50,88",4,Partido,SANTARÉM
141608,1416,SANTARÉM,ARNEIRO DAS MILHARIÇAS,AF,795,533,13,11,PS,153,"30,06",2,Partido,SANTARÉM
141608,1416,SANTARÉM,ARNEIRO DAS MILHARIÇAS,AF,795,533,13,11,PCP-PEV,97,"19,06",1,Coligação,SANTARÉM
141628,1416,SANTARÉM,GANÇARIA,AF,502,362,7,8,CDS-PP,159,"45,82",4,Partido,SANTARÉM
141628,1416,SANTARÉM,GANÇARIA,AF,502,362,7,8,PPD/PSD,109,"31,41",2,Partido,SANTARÉM
141628,1416,SANTARÉM,GANÇARIA,AF,502,362,7,8,PS,79,"22,77",1,Partido,SANTARÉM
141613,1416,SANTARÉM,MOÇARRIA,AF,1004,664,21,8,PS,214,"33,7",3,Partido,SANTARÉM
